bait_id	bait_class	clade_id	genome_id	tier	cohort	member_prophage_id	member_source_accession	contig	start	end	length_bp	module	phrog	gene_annot	gene_start	gene_end	partition_a	partition_b	breakpoint	occurrence_a	occurrence_b	co_occurrence_count	observed_adjacency_count	adjacency_observed	partition_a_coords	partition_b_coords	seq_sha256	n_kmers_total	n_kmers_unique_canonical	n_ambiguous	n_low_complexity	n_host_like	n_internal_dup	cross_bait_max_shared_frac	n_usable_kmers	gc_frac	expected_behavior	notes
NTMBAIT_0_0049_INTERIOR_MODULE_02	interior_module	0_0049	ntm2_0_0049_ML	A_strong_candidate	ntm2_ml_reconstructed			ntm2_0_0049_ML	17165	18364	1200	capsid	29	major head protein	17442	18089											cf22d4ec9760fa301ca7658b19251ac2af600a39ddb4225cc33c13e074d69d48	1170	1170	0	0	0	0	0.0	1170	0.6542
NTMBAIT_0_0063_INTERIOR_MODULE_01	interior_module	0_0063	ntm2_0_0063_ML	A_strong_candidate	ntm2_ml_reconstructed			ntm2_0_0063_ML	35028	36227	1200	terminase	9	terminase large subunit	35357	35899											a4bfdee269490d7e57f07981f6038b2a01038c213e9ff31cb2cce52fa969f45b	1170	1170	0	0	0	0	0.0	1170	0.66
NTMBAIT_0_0063_INTERIOR_MODULE_02	interior_module	0_0063	ntm2_0_0063_ML	A_strong_candidate	ntm2_ml_reconstructed			ntm2_0_0063_ML	37452	38651	1200	capsid	1328	major head protein	37829	38275											d910922486fcfccf9e49c30bbd34e5f9ff5528caa156fa2ed6f0d0b5d867860c	1170	1170	0	0	0	0	0.0	1170	0.6383
NTMBAIT_0_0063_INTERIOR_MODULE_03	interior_module	0_0063	ntm2_0_0063_ML	A_strong_candidate	ntm2_ml_reconstructed			ntm2_0_0063_ML	1	1200	1200	tail_tape_measure	3547	tail length tape measure protein	2	556											6ede687062fb1b3f2dff53841d9add293a5b4a33ebe4166c2199583ff566d9a3	1170	1170	0	0	3	0	0.0	1167	0.6183
NTMBAIT_0_0066_INTERIOR_MODULE_01	interior_module	0_0066	ntm2_0_0066_ML	A_strong_candidate	ntm2_ml_reconstructed			ntm2_0_0066_ML	4627	5826	1200	terminase	9	terminase large subunit	4907	5548											164895259f31b95b155250fbac34bd2d2bf1d2c55b8e2978af606e4c2d12386e	1170	1170	0	0	0	0	0.0	1170	0.6375
NTMBAIT_0_0066_INTERIOR_MODULE_02	interior_module	0_0066	ntm2_0_0066_ML	A_strong_candidate	ntm2_ml_reconstructed			ntm2_0_0066_ML	8152	9351	1200	capsid	1328	major head protein	8537	8968											f6f0ed12117c9153e1c2dacc431e5d74471eb9b2252a192856bdccefa31e2085	1170	1170	0	0	0	0	0.0	1170	0.6758
NTMBAIT_0_0066_INTERIOR_MODULE_03	interior_module	0_0066	ntm2_0_0066_ML	A_strong_candidate	ntm2_ml_reconstructed			ntm2_0_0066_ML	80410	81609	1200	tail_tape_measure	934	tail length tape measure protein	81205	81609											6daef8ccde967dfb03a724123b03f62c31f21a410c80064107e7918e7571f666	1170	1170	0	0	0	0	0.0	1170	0.6575
NTMBAIT_0_0073_INTERIOR_MODULE_01	interior_module	0_0073	ntm2_0_0073_ML	A_strong_candidate	ntm2_ml_reconstructed			ntm2_0_0073_ML	10716	11915	1200	portal	104	portal protein	11024	11608											1cbc4daee591536f2877455ac87a32cc84575150a48a784440f5085047d35101	1170	1170	0	0	0	0	0.0205	1170	0.6217
NTMBAIT_0_0073_INTERIOR_MODULE_02	interior_module	0_0073	ntm2_0_0073_ML	A_strong_candidate	ntm2_ml_reconstructed			ntm2_0_0073_ML	36632	37831	1200	capsid	29	major head protein	36712	37752											fa0535de8370798d8a8a4085e1a60e57cf507c73620041d6d6800a44898f3fff	1170	1170	0	0	0	0	0.0	1170	0.6442
NTMBAIT_0_0073_INTERIOR_MODULE_03	interior_module	0_0073	ntm2_0_0073_ML	A_strong_candidate	ntm2_ml_reconstructed			ntm2_0_0073_ML	1	1200	1200	tail_tape_measure	6090	tail length tape measure protein	2	646											c2c2fbcdcfca8eb872e0840b3cfe6a8ce07ea6c1a6ff07056938ad71fddaa8c5	1170	1170	0	0	25	0	0.0	1145	0.6442
NTMBAIT_0_0077_INTERIOR_MODULE_01	interior_module	0_0077	ntm2_0_0077_ML	A_strong_candidate	ntm2_ml_reconstructed			ntm2_0_0077_ML	6455	7654	1200	terminase	19179	terminase large subunit	6780	7331											a5ed10e4f168a6d32cbbc6def63d435befe5779c0da2621069581ba6b68b8265	1170	1170	0	0	0	0	0.0	1170	0.6767
NTMBAIT_0_0077_INTERIOR_MODULE_02	interior_module	0_0077	ntm2_0_0077_ML	A_strong_candidate	ntm2_ml_reconstructed			ntm2_0_0077_ML	10852	12051	1200	lysis	971	endolysin	10988	11917											38fa62b87bed4cf259e456bea0b6c8905c2ddf83bfb91ae121b1b7c9d7c5a0df	1170	1170	0	0	0	0	0.0	1170	0.5967
NTMBAIT_0_0085_INTERIOR_MODULE_01	interior_module	0_0085	ntm2_0_0085_ML	A_strong_candidate	ntm2_ml_reconstructed			ntm2_0_0085_ML	41196	42395	1200	portal	12	portal protein	41500	42093											3669051cbafe14b747ec7c5550bc757de8ebf243d6647a4d0ae2e234504d1829	1170	1170	0	0	4	0	0.0	1166	0.6592
NTMBAIT_0_0085_INTERIOR_MODULE_02	interior_module	0_0085	ntm2_0_0085_ML	A_strong_candidate	ntm2_ml_reconstructed			ntm2_0_0085_ML	18851	20050	1200	capsid	2263	major head protein	19189	19713											b3354d75e5c13c23a9b471d7e6e97e7059d02695ed9e2decd860bcd36987b596	1170	1170	0	0	3	0	0.0	1167	0.6592
NTMBAIT_0_0085_INTERIOR_MODULE_03	interior_module	0_0085	ntm2_0_0085_ML	A_strong_candidate	ntm2_ml_reconstructed			ntm2_0_0085_ML	22018	23217	1200	lysis	700	endolysin	22221	23015											972d3cfe8a761d61bd646c9d829915f0d798147414c2ad08ce1570e3a1e37ab6	1170	1170	0	37	0	0	0.0	1133	0.6642
NTMBAIT_0_0169_INTERIOR_MODULE_01	interior_module	0_0169	ntm2_0_0169_ML	A_strong_candidate	ntm2_ml_reconstructed			ntm2_0_0169_ML	29581	30780	1200	capsid	283	major head protein	29904	30458											851d98c74ec4c70f9ce5ea4f49c6ff72922ca2a120eb320dd618b9dea8f35d97	1170	1170	0	0	0	0	0.0	1170	0.6092
NTMBAIT_0_0169_INTERIOR_MODULE_02	interior_module	0_0169	ntm2_0_0169_ML	A_strong_candidate	ntm2_ml_reconstructed			ntm2_0_0169_ML	3773	4972	1200	tail_tape_measure	3547	tail length tape measure protein	4095	4652											7ffc07880b3fd33cb5bcf8f9af12f147d1d43fe8f97e51300b19eb282b6bfc70	1170	1170	0	0	0	0	0.0	1170	0.5975
NTMBAIT_0_0169_INTERIOR_MODULE_03	interior_module	0_0169	ntm2_0_0169_ML	A_strong_candidate	ntm2_ml_reconstructed			ntm2_0_0169_ML	56739	57938	1200	lysis	102	endolysin	57050	57628											b8cad9672a87213ec87730c2ef6dd4ed6cccac7118cfb708678155bcef17cb5b	1170	1170	0	37	0	0	0.0	1133	0.64
NTMBAIT_0_0218_INTERIOR_MODULE_01	interior_module	0_0218	ntm2_0_0218_ML	A_strong_candidate	ntm2_ml_reconstructed			ntm2_0_0218_ML	9673	10872	1200	portal	104	portal protein	9663	10883											9a9991cd738a7ff089aa7556c214ddd251ad8f980000aded63e64260e9b40349	1170	1170	0	0	0	0	0.0	1170	0.6567
NTMBAIT_0_0218_INTERIOR_MODULE_02	interior_module	0_0218	ntm2_0_0218_ML	A_strong_candidate	ntm2_ml_reconstructed			ntm2_0_0218_ML	32166	33365	1200	capsid	1650	major head protein	32507	33025											8436038832f6ff707cdf07378eeb6bd971a55b003fd39e1c06f3917882aadcef	1170	1170	0	0	0	0	0.0	1170	0.605
NTMBAIT_0_0218_INTERIOR_MODULE_03	interior_module	0_0218	ntm2_0_0218_ML	A_strong_candidate	ntm2_ml_reconstructed			ntm2_0_0218_ML	20484	21683	1200	tail_tape_measure	7025	tail length tape measure protein	20552	21616											94526c1d5e48e09265a9fd175ac5cd4a58efd6f347c9976f7c682a7ab7fea4cf	1170	1170	0	0	0	0	0.0	1170	0.645
NTMBAIT_0_0219_INTERIOR_MODULE_01	interior_module	0_0219	ntm2_0_0219_ML	A_strong_candidate	ntm2_ml_reconstructed			ntm2_0_0219_ML	28620	29819	1200	terminase	9	terminase large subunit	28925	29515											a0d0e7f2a36658eb9b4bf69ee63db78566210d520d124b27dcf71eb7ae3f3365	1170	1170	0	37	0	0	0.0	1133	0.6283
NTMBAIT_0_0219_INTERIOR_MODULE_02	interior_module	0_0219	ntm2_0_0219_ML	A_strong_candidate	ntm2_ml_reconstructed			ntm2_0_0219_ML	66885	68084	1200	portal	104	portal protein	67316	67654											d66879b14d6e216f2c0b5d898fef1512a0299524fd2587d58dfcaec2dc19e0f6	1170	1170	0	0	0	0	0.0	1170	0.6433
NTMBAIT_0_0219_INTERIOR_MODULE_03	interior_module	0_0219	ntm2_0_0219_ML	A_strong_candidate	ntm2_ml_reconstructed			ntm2_0_0219_ML	24857	26056	1200	capsid	10	major head protein	25164	25751											47499fd96703d40d3e164f0707045c62d85a9b0823367bce5f9c21a5f8e69f22	1170	1170	0	0	0	0	0.0	1170	0.6508
NTMBAIT_0_0001_INTERIOR_MODULE_01	interior_module	0_0001	ntm2_0_0001_ML	B_moderate_candidate	ntm2_ml_reconstructed			ntm2_0_0001_ML	27134	28333	1200	tail_tape_measure	16277	tail length tape measure protein	27610	27858											c0dc593d28cf4dfea493e17c8ff07e0bff88d6f50d270e0b6a9c905d382a505c	1170	1170	0	0	8	0	0.0265	1162	0.6367
NTMBAIT_0_0001_INTERIOR_MODULE_02	interior_module	0_0001	ntm2_0_0001_ML	B_moderate_candidate	ntm2_ml_reconstructed			ntm2_0_0001_ML	39936	41135	1200	lysis	971	endolysin	40253	40819											73ba9f998c61870f2281dd3227940d903e0c5085dc1a375b0acf379ba6cca1c0	1170	1170	0	0	86	0	0.0	1084	0.6525
NTMBAIT_0_0024_INTERIOR_MODULE_01	interior_module	0_0024	ntm2_0_0024_ML	B_moderate_candidate	ntm2_ml_reconstructed			ntm2_0_0024_ML	49722	50921	1200	portal	113	portal protein	50026	50619											b808647626f1585fba1e8e09dc13b1ed7f962beeef7222d334dcd9d96859c914	1170	1170	0	0	38	0	0.0	1132	0.6617
NTMBAIT_0_0024_INTERIOR_MODULE_02	interior_module	0_0024	ntm2_0_0024_ML	B_moderate_candidate	ntm2_ml_reconstructed			ntm2_0_0024_ML	7695	8894	1200	tail_tape_measure	2723	tail length tape measure protein	7978	8613											6bf4973a991de468884edac3f89916fa2cf4b4648d1fc48509501cfe48ed80ab	1170	1102	0	0	0	68	0.0	1102	0.6767
NTMBAIT_0_0024_INTERIOR_MODULE_03	interior_module	0_0024	ntm2_0_0024_ML	B_moderate_candidate	ntm2_ml_reconstructed			ntm2_0_0024_ML	1	1200	1200	lysis	3084	endolysin	3	491											363808ca99b5d1218838eeed9cfda1df3b31cb1e7a7e2cc312af8b9427a822af	1170	1170	0	0	38	0	0.2103	1132	0.6167
NTMBAIT_0_0025_INTERIOR_MODULE_03	interior_module	0_0025	ntm2_0_0025_ML	B_moderate_candidate	ntm2_ml_reconstructed			ntm2_0_0025_ML	5758	6957	1200	capsid	1328	major head protein	6233	6484											e0ed6bd9884d1e2c69f47646927889ad4711b22ba6eb8bf932b6fe01b58e67be	1170	1170	0	0	0	0	0.0	1170	0.6308
NTMBAIT_0_0032_INTERIOR_MODULE_01	interior_module	0_0032	ntm2_0_0032_ML	B_moderate_candidate	ntm2_ml_reconstructed			ntm2_0_0032_ML	20632	21831	1200	terminase	9	terminase large subunit	21131	21334											e101da85875bc8ae0f865081d17bad3f0dbb1d833749a9cddfc04c15d08babae	1170	1170	0	0	0	0	0.0	1170	0.595
NTMBAIT_0_0032_INTERIOR_MODULE_02	interior_module	0_0032	ntm2_0_0032_ML	B_moderate_candidate	ntm2_ml_reconstructed			ntm2_0_0032_ML	527	1726	1200	tail_tape_measure	305	tail length tape measure protein	945	1310											5d4960782e9d142e9a7822d5ad7f8e7db9268100b1df14ac2bcb3b710e359153	1170	1170	0	0	37	0	0.0	1133	0.5942
NTMBAIT_0_0001_INTERIOR_GENERIC_01	interior_generic	0_0001	ntm2_0_0001_ML	B_moderate_candidate	ntm2_ml_reconstructed			ntm2_0_0001_ML	11993	13192	1200	generic_interior															9418a624e74bf1d3a5c9242c642d5cd2597a7f4a837370b12766b5e76b763b52	1170	1170	0	0	0	0	0.0	1170	0.6358
NTMBAIT_0_0000_JUNCTION_02	junction	0_0000	ntm2_0_0000_ML	A_strong_candidate	ntm2_ml_reconstructed			ntm2_0_0000_ML	106755	107754	1000	partition_junction					19	11	107255	8	8	8	0	no	106264-107254	107255-108245	ad94e22fe28796ab0c418476704d3a347de82048d5a8df92f19d1417dda1d34c	970	970	0	0	51	0	0.0	919	0.616
NTMBAIT_0_0006_JUNCTION_01	junction	0_0006	ntm2_0_0006_ML	A_strong_candidate	ntm2_ml_reconstructed			ntm2_0_0006_ML	20413	21412	1000	partition_junction					52	53	20913	8	8	8	8	yes	20404-20912	20913-21426	d583b1bc58c07f5e84cd8bc0bf7f5ce5b99da5eea2892ab061bd176ed369c198	970	970	0	0	29	0	0.0	941	0.631
NTMBAIT_0_0023_JUNCTION_02	junction	0_0023	ntm2_0_0023_ML	A_strong_candidate	ntm2_ml_reconstructed			ntm2_0_0023_ML	5781	6780	1000	partition_junction					43	53	6281	2	2	2	0	no	5781-6280	6281-7007	5043ff90b668078ff28bef273183c1c5813a394c9247037742672aa1f2148a55	970	970	0	0	0	0	0.0	970	0.59
NTMBAIT_0_0023_JUNCTION_03	junction	0_0023	ntm2_0_0023_ML	A_strong_candidate	ntm2_ml_reconstructed			ntm2_0_0023_ML	7508	8507	1000	partition_junction					44	52	8008	2	2	2	0	no	7508-8007	8008-8951	86e78a6a84d8d0d0aa6294c17aaf2e727cc8f3be5b874c18dc482cf33ccd5f69	970	970	0	0	2	0	0.0	968	0.619
NTMBAIT_0_0038_JUNCTION_02	junction	0_0038	ntm2_0_0038_ML	A_strong_candidate	ntm2_ml_reconstructed			ntm2_0_0038_ML	7227	8226	1000	partition_junction					6	73	7727	3	4	3	0	no	6281-7726	7727-8692	91de4472c29aae83461b25f2ec211ea5d711f035678c80f75f646919a9f834a9	970	970	0	0	0	0	0.0	970	0.682
NTMBAIT_0_0063_JUNCTION_01	junction	0_0063	ntm2_0_0063_ML	A_strong_candidate	ntm2_ml_reconstructed			ntm2_0_0063_ML	9501	10500	1000	partition_junction					0	68	10001	5	5	5	0	no	9501-10000	10001-10500	7cf2756209822e2a951a950ae912406075c7fe78c1470a7bdf539b98944a07ed	970	970	0	0	1	0	0.0	969	0.658
NTMBAIT_0_0066_JUNCTION_01	junction	0_0066	ntm2_0_0066_ML	A_strong_candidate	ntm2_ml_reconstructed			ntm2_0_0066_ML	19323	20322	1000	partition_junction					0	67	19823	2	2	2	0	no	18830-19822	19823-20812	00fc0ce50792c9ee0b3bad2f28d5691ab3eac1feb836809602c5fc4d12b35420	970	970	0	0	0	0	0.0	970	0.659
NTMBAIT_0_0066_JUNCTION_02	junction	0_0066	ntm2_0_0066_ML	A_strong_candidate	ntm2_ml_reconstructed			ntm2_0_0066_ML	12385	13384	1000	partition_junction					1	18	12885	2	2	2	0	no	11895-12884	12885-13876	c685c09ba72f910557c97864df20afbf3d22a8a1bbc685a7de69b42cc3a579a5	970	970	0	0	0	0	0.0	970	0.657
NTMBAIT_0_0066_JUNCTION_03	junction	0_0066	ntm2_0_0066_ML	A_strong_candidate	ntm2_ml_reconstructed			ntm2_0_0066_ML	1483	2482	1000	partition_junction					2	21	1983	2	2	2	0	no	993-1982	1983-2973	fd6e9343d728ce937752da6b76f97273c79c63765c1e70baab53a90881bd589e	970	970	0	0	0	0	0.0897	970	0.669
NTMBAIT_0_0073_JUNCTION_01	junction	0_0073	ntm2_0_0073_ML	A_strong_candidate	ntm2_ml_reconstructed			ntm2_0_0073_ML	9501	10500	1000	partition_junction					0	63	10001	9	9	9	0	no	9501-10000	10001-10500	a1d09af972042fca832b70472a8447312bf691cbcd162c582b0dd653ee6dc13c	970	970	0	0	36	0	0.0082	934	0.641
NTMBAIT_0_0077_JUNCTION_02	junction	0_0077	ntm2_0_0077_ML	A_strong_candidate	ntm2_ml_reconstructed			ntm2_0_0077_ML	501	1500	1000	partition_junction					1	17	1001	2	2	2	0	no	501-1000	1001-1500	a82cb3b2a9b02d7f18001d5034c9d370e80caad9d33ffd4b629ae59c57601d2c	970	970	0	0	46	0	0.0	924	0.624
NTMBAIT_0_0077_JUNCTION_03	junction	0_0077	ntm2_0_0077_ML	A_strong_candidate	ntm2_ml_reconstructed			ntm2_0_0077_ML	4501	5500	1000	partition_junction					2	14	5001	2	2	2	0	no	4501-5000	5001-5500	4b977ec7847b6437e2b512acc60f16d8fe728e9c4e2e9740033f35bf4949637b	970	970	0	0	97	0	0.0	873	0.65
NTMBAIT_0_0085_JUNCTION_01	junction	0_0085	ntm2_0_0085_ML	A_strong_candidate	ntm2_ml_reconstructed			ntm2_0_0085_ML	10340	11339	1000	partition_junction					0	72	10840	5	5	5	0	no	10337-10839	10840-11404	d848cb0c20fe08ad9e3846904a80f87b189bf5f56a375fb033c3c55ab0b15c7e	970	970	0	0	0	0	0.0	970	0.655
NTMBAIT_0_0085_JUNCTION_02	junction	0_0085	ntm2_0_0085_ML	A_strong_candidate	ntm2_ml_reconstructed			ntm2_0_0085_ML	37212	38211	1000	partition_junction					1	31	37712	5	5	5	0	no	37212-37711	37712-38264	4c6fc3c74ef0db219a212061f4d81549b1024f3bbf6764f4a270ad32ed9462c9	970	970	0	0	0	0	0.0	970	0.62
NTMBAIT_0_0085_JUNCTION_03	junction	0_0085	ntm2_0_0085_ML	A_strong_candidate	ntm2_ml_reconstructed			ntm2_0_0085_ML	554	1553	1000	partition_junction					2	20	1054	5	5	5	0	no	554-1053	1054-1615	e5f965eab31c28a996dd56a03d9babecbb7863d4bceb59275fdca5a77bd9a716	970	970	0	0	0	0	0.0	970	0.659
NTMBAIT_0_0169_JUNCTION_01	junction	0_0169	ntm2_0_0169_ML	A_strong_candidate	ntm2_ml_reconstructed			ntm2_0_0169_ML	16267	17266	1000	partition_junction					0	74	16767	4	4	4	0	no	15565-16766	16767-17476	e7c09588225b5dac8639336395a65f712b236d65f8edf5d0e9fa45e91db33a69	970	970	0	0	0	0	0.0	970	0.585
NTMBAIT_0_0169_JUNCTION_02	junction	0_0169	ntm2_0_0169_ML	A_strong_candidate	ntm2_ml_reconstructed			ntm2_0_0169_ML	55817	56816	1000	partition_junction					1	32	56317	4	4	4	0	no	55536-56316	56317-57205	3ade133357428672fb6d2360b956903b7f2360ee1ddcc06e4f8ee25044524a29	970	970	0	0	0	0	0.0495	970	0.597
NTMBAIT_0_0169_JUNCTION_03	junction	0_0169	ntm2_0_0169_ML	A_strong_candidate	ntm2_ml_reconstructed			ntm2_0_0169_ML	1168	2167	1000	partition_junction					2	21	1668	4	4	4	0	no	889-1667	1668-2431	dd6eb5bf04daf24fdd21b30d8ecf4e0f8bd20f2ec4f2b6473153f7031136d4ec	970	970	0	0	0	0	0.0	970	0.554
NTMBAIT_0_0218_JUNCTION_01	junction	0_0218	ntm2_0_0218_ML	A_strong_candidate	ntm2_ml_reconstructed			ntm2_0_0218_ML	986	1985	1000	partition_junction					0	6	1486	2	1	1	0	no	501-1485	1486-1985	f56820c1e6c0a60b0088af5f636b26e958376b57cf9d469e514f06b399bc9c60	970	970	0	0	37	0	0.0	933	0.659
NTMBAIT_0_0218_JUNCTION_02	junction	0_0218	ntm2_0_0218_ML	A_strong_candidate	ntm2_ml_reconstructed			ntm2_0_0218_ML	15589	16588	1000	partition_junction					1	55	16089	2	1	1	0	no	15268-16088	16089-16588	6647407382806784a6dfde8cc0bd436ec4458f9c585579b333d943e4e430346d	970	970	0	0	1	0	0.0	969	0.609
NTMBAIT_0_0218_JUNCTION_03	junction	0_0218	ntm2_0_0218_ML	A_strong_candidate	ntm2_ml_reconstructed			ntm2_0_0218_ML	25089	26088	1000	partition_junction					2	17	25589	1	1	1	0	no	25089-25588	25589-26088	20456ec200a3c02d30b4d4f4c5b93e96a7049843ea179f903ab81506170dc0cc	970	970	0	0	0	0	0.0	970	0.598
NTMBAIT_0_0219_JUNCTION_01	junction	0_0219	ntm2_0_0219_ML	A_strong_candidate	ntm2_ml_reconstructed			ntm2_0_0219_ML	19249	20248	1000	partition_junction					0	67	19749	4	4	4	0	no	18759-19748	19749-20736	51904041aea63db3aa0cd7cafbd5232affaeacd194bf8d050fe62127245cd7ad	970	970	0	0	0	0	0.0	970	0.64
NTMBAIT_0_0219_JUNCTION_02	junction	0_0219	ntm2_0_0219_ML	A_strong_candidate	ntm2_ml_reconstructed			ntm2_0_0219_ML	66144	67143	1000	partition_junction					1	30	66644	4	4	4	0	no	65656-66643	66644-67633	4e501b5769ba245a2afa8053af937f5afdaf7762ee92d2c7ed642479cf2830ee	970	970	0	0	0	0	0.2361	970	0.641
NTMBAIT_0_0219_JUNCTION_03	junction	0_0219	ntm2_0_0219_ML	A_strong_candidate	ntm2_ml_reconstructed			ntm2_0_0219_ML	1476	2475	1000	partition_junction					2	18	1976	4	4	4	0	no	989-1975	1976-2963	a77613e0ebbe020c58e950ce846ea632f5ca340313ef50f36f2a44d274c57b84	970	970	0	0	0	0	0.0	970	0.653
NTMBAIT_0_0001_JUNCTION_01	junction	0_0001	ntm2_0_0001_ML	B_moderate_candidate	ntm2_ml_reconstructed			ntm2_0_0001_ML	24099	25098	1000	partition_junction					42	43	24599	25	25	25	25	yes	24094-24598	24599-25090	2ea8debf41eedc3355350fd5b7e26845411e6e57357e5d2449cd60a3146b475e	970	970	0	0	0	0	0.0	970	0.654
NTMBAIT_0_0001_JUNCTION_02	junction	0_0001	ntm2_0_0001_ML	B_moderate_candidate	ntm2_ml_reconstructed			ntm2_0_0001_ML	4179	5178	1000	partition_junction					11	13	4679	24	24	24	13	yes	4505-4678	4679-4906	b81a3df8072718b96b71042be602013dd7b3d2b1573bd2522e228cd2034c4989	970	970	0	0	0	0	0.0	970	0.658
NTMBAIT_0_0024_JUNCTION_02	junction	0_0024	ntm2_0_0024_ML	B_moderate_candidate	ntm2_ml_reconstructed			ntm2_0_0024_ML	45704	46703	1000	partition_junction					66	81	46204	15	14	14	0	no	46172-46203	46204-46331	6bc77aaab707c5fdf63c584a024b2fc25318912b0f369132cac4337e0d1c55a9	970	970	0	0	41	0	0.1629	929	0.666
NTMBAIT_0_0025_JUNCTION_03	junction	0_0025	ntm2_0_0025_ML	B_moderate_candidate	ntm2_ml_reconstructed			ntm2_0_0025_ML	9636	10635	1000	partition_junction					0	16	10136	5	3	3	0	no	10108-10135	10136-11124	f15e2c6f35c2a84fe74bfdedbe3f5096ddf0cc2a38060a4cb1b96f7fb929ef3b	970	970	0	0	0	0	0.0	970	0.667
