GCA_000069185.1#1#CU458896_1671 # 1720900 # 1722429 # 1 # ID=1_1671;partial=00;start_type=GTG;rbs_motif=AGGA/GGAG/GAGG;rbs_spacer=11-12bp;genetic_code=11;gc_cont=0.675	GENOMAD.214106.CP	8.787E-255	786	0
GCA_000069185.1#1#CU458896_1703 # 1758925 # 1759317 # -1 # ID=1_1703;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.649	GENOMAD.225792.VP	1.056E-04	43	1246
GCA_000069185.1#1#CU458896_1767 # 1791187 # 1791759 # 1 # ID=1_1767;partial=00;start_type=GTG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.642	GENOMAD.072751.VV	8.419E-45	162	7192
GCA_000069185.1#1#CU458896_1863 # 1884774 # 1885199 # 1 # ID=1_1863;partial=00;start_type=GTG;rbs_motif=AGGAG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.650	GENOMAD.211527.CP	9.744E-63	211	0
GCA_000069185.1#1#CU458896_1548 # 1599313 # 1600152 # 1 # ID=1_1548;partial=00;start_type=ATG;rbs_motif=3Base/5BMM;rbs_spacer=13-15bp;genetic_code=11;gc_cont=0.670	GENOMAD.116420.CP	2.330E-93	307	0
GCA_000069185.1#1#CU458896_1612 # 1664251 # 1665918 # 1 # ID=1_1612;partial=00;start_type=ATG;rbs_motif=3Base/5BMM;rbs_spacer=13-15bp;genetic_code=11;gc_cont=0.661	GENOMAD.128936.CP	2.983E-57	213	0
GCA_000069185.1#1#CU458896_1644 # 1696382 # 1697407 # 1 # ID=1_1644;partial=00;start_type=GTG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.631	GENOMAD.160303.VC	2.238E-12	71	1246
GCA_000069185.1#1#CU458896_1708 # 1762584 # 1762892 # 1 # ID=1_1708;partial=00;start_type=GTG;rbs_motif=GGAGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.560	GENOMAD.108485.VV	4.042E-06	46	1246
GCA_000069185.1#1#CU458896_1772 # 1793483 # 1793749 # 1 # ID=1_1772;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.566	GENOMAD.094558.VV	1.905E-08	52	5168
GCA_000069185.1#1#CU458896_1489 # 1521112 # 1522863 # 1 # ID=1_1489;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;genetic_code=11;gc_cont=0.636	GENOMAD.206252.CP	1.085E-134	442	0
GCA_000069185.1#1#CU458896_1585 # 1640459 # 1640791 # -1 # ID=1_1585;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.655	GENOMAD.195783.CP	2.226E-39	142	0
GCA_000069185.1#1#CU458896_1649 # 1700613 # 1701461 # 1 # ID=1_1649;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.638	GENOMAD.116420.CP	5.580E-75	254	0
GCA_000069185.1#1#CU458896_1681 # 1732839 # 1733519 # -1 # ID=1_1681;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.717	GENOMAD.124478.CP	1.535E-06	51	0
GCA_000069185.1#1#CU458896_1777 # 1801128 # 1801646 # 1 # ID=1_1777;partial=00;start_type=TTG;rbs_motif=AGGA;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.592	GENOMAD.076392.VV	1.106E-11	65	1280
GCA_000069185.1#1#CU458896_3537 # 3621763 # 3622011 # -1 # ID=1_3537;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.635	GENOMAD.167893.PC	2.950E-09	54	0
GCA_000069185.1#1#CU458896_3569 # 3658268 # 3659644 # 1 # ID=1_3569;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.648	GENOMAD.142299.CP	2.512E-59	216	0
GCA_000069185.1#1#CU458896_3601 # 3690585 # 3691481 # 1 # ID=1_3601;partial=00;start_type=GTG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.659	GENOMAD.127296.CP	1.332E-144	456	0
GCA_000069185.1#1#CU458896_3633 # 3726022 # 3726444 # 1 # ID=1_3633;partial=00;start_type=GTG;rbs_motif=GGAGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.605	GENOMAD.086174.CP	1.047E-69	231	0
GCA_000069185.1#1#CU458896_3665 # 3760400 # 3760999 # 1 # ID=1_3665;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.673	GENOMAD.138112.CP	9.749E-28	113	0
GCA_000069185.1#1#CU458896_3697 # 3789743 # 3790366 # -1 # ID=1_3697;partial=00;start_type=GTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.692	GENOMAD.073821.CV	2.296E-30	121	1246
GCA_000069185.1#1#CU458896_4887 # 5038422 # 5039777 # 1 # ID=1_4887;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.674	GENOMAD.138196.CP	4.337E-112	370	0
GCA_000069185.1#1#CU458896_88 # 88080 # 92714 # 1 # ID=1_88;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.658	GENOMAD.120530.CP	1.349E-102	371	0
GCA_000069185.1#1#CU458896_184 # 195541 # 198798 # -1 # ID=1_184;partial=00;start_type=GTG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.676	GENOMAD.219966.CP	1.973E-42	173	0
GCA_000069185.1#1#CU458896_248 # 258610 # 259797 # -1 # ID=1_248;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.650	GENOMAD.154715.CP	7.901E-61	218	0
GCA_000069185.1#1#CU458896_1918 # 1938690 # 1939898 # 1 # ID=1_1918;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.666	GENOMAD.160354.PC	2.394E-05	49	0
GCA_000069185.1#1#CU458896_1982 # 2002833 # 2004299 # 1 # ID=1_1982;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.675	GENOMAD.026535.CC	4.319E-68	243	1246
GCA_000069185.1#1#CU458896_2014 # 2035936 # 2036394 # 1 # ID=1_2014;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.623	GENOMAD.197203.CP	7.075E-55	189	0
GCA_000069185.1#1#CU458896_2046 # 2069564 # 2070226 # -1 # ID=1_2046;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.633	GENOMAD.195550.CP	2.638E-22	98	0
GCA_000069185.1#1#CU458896_3070 # 3152889 # 3153158 # -1 # ID=1_3070;partial=00;start_type=GTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.648	GENOMAD.056361.CP	2.083E-30	115	0
GCA_000069185.1#1#CU458896_3166 # 3247776 # 3248606 # -1 # ID=1_3166;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.668	GENOMAD.169565.PC	2.366E-25	109	0
GCA_000069185.1#1#CU458896_3198 # 3271230 # 3272801 # -1 # ID=1_3198;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.662	GENOMAD.050490.CV	3.081E-52	197	1246
GCA_000069185.1#1#CU458896_3262 # 3339123 # 3340346 # 1 # ID=1_3262;partial=00;start_type=ATG;rbs_motif=AGGAG/GGAGG;rbs_spacer=11-12bp;genetic_code=11;gc_cont=0.643	GENOMAD.179166.CP	1.044E-62	224	0
GCA_000069185.1#1#CU458896_3294 # 3378895 # 3379701 # -1 # ID=1_3294;partial=00;start_type=GTG;rbs_motif=3Base/5BMM;rbs_spacer=13-15bp;genetic_code=11;gc_cont=0.656	GENOMAD.159609.CP	4.811E-50	181	0
GCA_000069185.1#1#CU458896_965 # 988318 # 988746 # 1 # ID=1_965;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.667	GENOMAD.141856.CP	3.030E-05	45	0
GCA_000069185.1#1#CU458896_1061 # 1084653 # 1086248 # -1 # ID=1_1061;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.641	GENOMAD.114541.CP	7.684E-61	223	0
GCA_000069185.1#1#CU458896_1125 # 1150268 # 1153309 # -1 # ID=1_1125;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.629	GENOMAD.177115.CP	7.887E-32	138	0
GCA_000069185.1#1#CU458896_1189 # 1216119 # 1216613 # -1 # ID=1_1189;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.673	GENOMAD.082822.CP	5.554E-19	86	0
GCA_000069185.1#1#CU458896_1221 # 1245492 # 1245890 # -1 # ID=1_1221;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.596	GENOMAD.192344.CP	1.114E-40	147	0
GCA_000069185.1#1#CU458896_266 # 273306 # 274526 # 1 # ID=1_266;partial=00;start_type=ATG;rbs_motif=3Base/5BMM;rbs_spacer=13-15bp;genetic_code=11;gc_cont=0.654	GENOMAD.077211.CP	1.340E-10	66	1246
GCA_000069185.1#1#CU458896_330 # 338405 # 339010 # 1 # ID=1_330;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.670	GENOMAD.129612.CP	5.088E-27	111	0
GCA_000069185.1#1#CU458896_362 # 367974 # 368942 # 1 # ID=1_362;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;genetic_code=11;gc_cont=0.640	GENOMAD.146319.CP	5.658E-37	145	0
GCA_000069185.1#1#CU458896_394 # 404737 # 405453 # -1 # ID=1_394;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.628	GENOMAD.215204.CP	4.864E-109	350	0
GCA_000069185.1#1#CU458896_1130 # 1158407 # 1158997 # -1 # ID=1_1130;partial=00;start_type=GTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.658	GENOMAD.099157.CV	1.779E-65	222	1246
GCA_000069185.1#1#CU458896_1194 # 1220531 # 1220905 # 1 # ID=1_1194;partial=00;start_type=ATG;rbs_motif=3Base/5BMM;rbs_spacer=13-15bp;genetic_code=11;gc_cont=0.635	GENOMAD.192237.CP	1.227E-19	86	0
GCA_000069185.1#1#CU458896_1226 # 1250861 # 1252219 # 1 # ID=1_1226;partial=00;start_type=GTG;rbs_motif=AGGAG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.650	GENOMAD.119314.VC	4.139E-07	55	16033
GCA_000069185.1#1#CU458896_1322 # 1340956 # 1341894 # 1 # ID=1_1322;partial=00;start_type=GTG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.670	GENOMAD.130071.CP	1.163E-59	211	0
GCA_000069185.1#1#CU458896_1386 # 1408284 # 1408895 # -1 # ID=1_1386;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.629	GENOMAD.167355.CP	3.629E-21	94	0
GCA_000069185.1#1#CU458896_1418 # 1442246 # 1443166 # 1 # ID=1_1418;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.649	GENOMAD.071960.CP	5.264E-04	44	0
GCA_000069185.1#1#CU458896_2410 # 2494238 # 2498011 # 1 # ID=1_2410;partial=00;start_type=GTG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.646	GENOMAD.158795.CP	1.690E-16	88	0
GCA_000069185.1#1#CU458896_2442 # 2522140 # 2522442 # 1 # ID=1_2442;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.634	GENOMAD.107987.PP	9.168E-52	177	0
GCA_000069185.1#1#CU458896_2506 # 2585493 # 2586653 # -1 # ID=1_2506;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.654	GENOMAD.176982.CP	2.823E-11	68	0
GCA_000069185.1#1#CU458896_2538 # 2615383 # 2616402 # -1 # ID=1_2538;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.625	GENOMAD.177115.CP	1.168E-13	75	0
GCA_000069185.1#1#CU458896_3837 # 3928202 # 3928732 # -1 # ID=1_3837;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.644	GENOMAD.081842.CV	1.907E-28	114	0
GCA_000069185.1#1#CU458896_3901 # 3990981 # 3992045 # -1 # ID=1_3901;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.661	GENOMAD.214566.CP	2.523E-12	71	0
GCA_000069185.1#1#CU458896_3933 # 4019866 # 4020837 # -1 # ID=1_3933;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.634	GENOMAD.121714.CP	4.716E-42	160	0
GCA_000069185.1#1#CU458896_3997 # 4081365 # 4082192 # 1 # ID=1_3997;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.629	GENOMAD.190969.PC	5.400E-72	245	0
GCA_000069185.1#1#CU458896_4605 # 4733650 # 4734234 # 1 # ID=1_4605;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.636	GENOMAD.169870.CP	1.804E-27	112	0
GCA_000069185.1#1#CU458896_4669 # 4822859 # 4823761 # 1 # ID=1_4669;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.643	GENOMAD.138359.CP	4.334E-22	100	0
GCA_000069185.1#1#CU458896_4733 # 4886654 # 4887469 # -1 # ID=1_4733;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.626	GENOMAD.182049.PC	4.634E-52	187	0
GCA_000069185.1#1#CU458896_162 # 160194 # 160958 # 1 # ID=1_162;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.633	GENOMAD.121797.CP	3.047E-11	66	0
GCA_000069185.1#1#CU458896_226 # 239529 # 243512 # 1 # ID=1_226;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.615	GENOMAD.140642.VP	2.120E-47	190	1246
GCA_000069185.1#1#CU458896_258 # 267133 # 268017 # -1 # ID=1_258;partial=00;start_type=ATG;rbs_motif=GGxGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.701	GENOMAD.107160.CP	1.653E-27	116	0
GCA_000069185.1#1#CU458896_290 # 302356 # 302994 # -1 # ID=1_290;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.628	GENOMAD.167646.CP	1.150E-18	87	0
GCA_000069185.1#1#CU458896_322 # 331979 # 332284 # -1 # ID=1_322;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.654	GENOMAD.119080.CP	2.832E-17	78	0
GCA_000069185.1#1#CU458896_354 # 360258 # 361172 # -1 # ID=1_354;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;genetic_code=11;gc_cont=0.647	GENOMAD.159516.CP	1.634E-06	52	0
GCA_000069185.1#1#CU458896_418 # 427600 # 428571 # 1 # ID=1_418;partial=00;start_type=GTG;rbs_motif=GGAGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.621	GENOMAD.121868.CP	1.614E-05	49	0
GCA_000069185.1#1#CU458896_4714 # 4868900 # 4869679 # 1 # ID=1_4714;partial=00;start_type=GTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.671	GENOMAD.142867.CP	3.565E-114	366	0
GCA_000069185.1#1#CU458896_4746 # 4897869 # 4898714 # -1 # ID=1_4746;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.623	GENOMAD.166727.PC	1.163E-163	510	0
GCA_000069185.1#1#CU458896_4874 # 5023481 # 5024788 # -1 # ID=1_4874;partial=00;start_type=ATG;rbs_motif=AGGAG/GGAGG;rbs_spacer=11-12bp;genetic_code=11;gc_cont=0.658	GENOMAD.116686.CP	4.162E-41	161	0
GCA_000069185.1#1#CU458896_4906 # 5061273 # 5062265 # -1 # ID=1_4906;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.665	GENOMAD.171760.PV	1.442E-04	46	1246
GCA_000069185.1#1#CU458896_4303 # 4423132 # 4423710 # -1 # ID=1_4303;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.634	GENOMAD.065179.PP	7.946E-04	42	0
GCA_000069185.1#1#CU458896_4495 # 4619411 # 4620412 # -1 # ID=1_4495;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.647	GENOMAD.170420.CP	2.534E-45	170	0
GCA_000069185.1#1#CU458896_4591 # 4718574 # 4719647 # 1 # ID=1_4591;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.614	GENOMAD.169705.CP	1.088E-60	216	0
GCA_000069185.1#1#CU458896_976 # 998319 # 999650 # -1 # ID=1_976;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.669	GENOMAD.001503.CC	3.433E-60	218	0
GCA_000069185.1#1#CU458896_1008 # 1033437 # 1034531 # -1 # ID=1_1008;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.626	GENOMAD.206037.CP	6.672E-113	368	0
GCA_000069185.1#1#CU458896_1072 # 1096578 # 1097252 # -1 # ID=1_1072;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.668	GENOMAD.178691.CP	7.994E-16	79	0
GCA_000069185.1#1#CU458896_1200 # 1225252 # 1225809 # -1 # ID=1_1200;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.613	GENOMAD.044985.CC	4.368E-50	177	0
GCA_000069185.1#1#CU458896_1232 # 1255459 # 1255752 # -1 # ID=1_1232;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;genetic_code=11;gc_cont=0.735	GENOMAD.196933.CP	3.484E-21	89	0
GCA_000069185.1#1#CU458896_1264 # 1283471 # 1284805 # 1 # ID=1_1264;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.677	GENOMAD.205998.CP	1.115E-126	412	0
GCA_000069185.1#1#CU458896_4341 # 4465320 # 4466099 # 1 # ID=1_4341;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.662	GENOMAD.124075.CP	2.497E-31	126	0
GCA_000069185.1#1#CU458896_4405 # 4522311 # 4523429 # 1 # ID=1_4405;partial=00;start_type=GTG;rbs_motif=AGGAG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.650	GENOMAD.154793.CP	2.335E-80	274	0
GCA_000069185.1#1#CU458896_4437 # 4557296 # 4557928 # 1 # ID=1_4437;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.652	GENOMAD.151931.CP	2.162E-20	92	0
GCA_000069185.1#1#CU458896_4469 # 4591066 # 4591722 # -1 # ID=1_4469;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.636	GENOMAD.133026.CP	7.155E-60	207	0
GCA_000069185.1#1#CU458896_886 # 892071 # 892382 # -1 # ID=1_886;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.609	GENOMAD.179618.PC	5.468E-27	106	0
GCA_000069185.1#1#CU458896_918 # 924733 # 925869 # -1 # ID=1_918;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.676	GENOMAD.124020.CP	7.541E-04	44	0
GCA_000069185.1#1#CU458896_950 # 972613 # 972828 # 1 # ID=1_950;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.630	GENOMAD.221219.CP	6.576E-05	41	0
GCA_000069185.1#1#CU458896_982 # 1003200 # 1004384 # -1 # ID=1_982;partial=00;start_type=GTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.686	GENOMAD.176527.CP	3.138E-146	466	0
GCA_000069185.1#1#CU458896_1046 # 1068663 # 1069511 # -1 # ID=1_1046;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.675	GENOMAD.121061.CP	1.355E-20	95	0
GCA_000069185.1#1#CU458896_1110 # 1132351 # 1133895 # -1 # ID=1_1110;partial=00;start_type=GTG;rbs_motif=None;rbs_spacer=None;genetic_code=11;gc_cont=0.656	GENOMAD.151996.CP	2.976E-26	117	0
GCA_000069185.1#1#CU458896_4699 # 4853945 # 4855021 # -1 # ID=1_4699;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;genetic_code=11;gc_cont=0.626	GENOMAD.171726.CP	3.066E-24	108	0
