stage_b_order	assembly_id	accession	predecessor_resolution_status	terminal_state	source_object_relpath	source_package_bytes	source_package_sha256	source_fasta_member	source_fasta_bytes	source_decompressed_sha256	source_gff_member	source_gff_sha256	annotation_status	canonical_object_relpath	canonical_bgzf_relpath	canonical_bgzf_bytes	canonical_fasta_content_sha256	canonical_bgzf_sha256	fai_sha256	gzi_sha256	crosswalk_sha256	annotation_aliases_sha256	contig_count	total_bases	remote_identity_strength	remote_etag	remote_last_modified	download_attempts	range_resumes	validated_at_utc	row_sha256
140	asm-v1-a42990e47f3da958ee4e7624	GCF_001191045.1	EXACT_VERSION_RESOLVED	VALIDATED	source_objects/GCF_001191045.1	2162117	6907f26e7ab02316e500fd8c8dc83a8712485d3b975c6b3a0755fa5f7ca1aa4e	ncbi_dataset/data/GCF_001191045.1/GCF_001191045.1_CFSAN026843_01-NGE.clc_genomic.fna	5505402	564c6fe0e23e84663614bdcc054c7c1ffde6e9493b748872a40abf7cc5d700b8	ncbi_dataset/data/GCF_001191045.1/genomic.gff	b08570a6d09104b1312807bd90e34355ddc91148eb6fd7c6d1396f3902da45fc	ALIASES_VALIDATED_NO_TRANSFORMED_GFF	canonical_objects/GCF_001191045.1	canonical_objects/GCF_001191045.1/GCF_001191045.1.pansn.fa.gz	1552472	57e70b7c9dc916347151a6638ded3aec40a3d23398ae8238deb52492f47ae13c	08cfa57e76f25b9a73dc7067e6e4d34c8041496f228d1b6fd67d7eeb8d55e31c	9373a223604e4c86cc0b11df4fc2bdeb09fdc353f0666c3a2a72d4cbfd29807d	7132b7eafc738068e2f9278886e4bbc75c53561ea84be02a1c8aa4b40ea964ac	2b70239ef2f2de2c27daca2d28d000f4c2aea17ee1a36bdbdf2b47eb648da914	e0cbbdf58ebd8ed777530f73718653a6e8416f96a5b1df18ef9c2dd6dd9946be	157	5417462	INSUFFICIENT_FOR_RANGE_RESUME	.	.	1	0	2026-07-25T00:31:48.497051Z	9b29737caf78b6c25b983e4a6a4a4a73b340d4cfb66145e2fd03f7006e43cbb9
141	asm-v1-a9b4343b0d826aeabe2b47f7	GCF_016403925.1	EXACT_VERSION_RESOLVED	VALIDATED	source_objects/GCF_016403925.1	2110438	3e8a9015cb7ae1b27c95a86d31163b4562709513022159681bb0b458c485c5ea	ncbi_dataset/data/GCF_016403925.1/GCF_016403925.1_ASM1640392v1_genomic.fna	5385392	723670433713a9c9a9f40f956fda292f458750e4c63dd2ad30c9901ea91cc8e1	ncbi_dataset/data/GCF_016403925.1/genomic.gff	3fc86dd6441454856594f5e7a5615fc96f9b71b4fe40afe3fa545cc03204c0be	ALIASES_VALIDATED_NO_TRANSFORMED_GFF	canonical_objects/GCF_016403925.1	canonical_objects/GCF_016403925.1/GCF_016403925.1.pansn.fa.gz	1516236	efb891a96c08afcda4411dca395bcaa98fe75e29bf28599dad6c9a233b8a82bf	ee336af0f86c41fb0bd26607831a02f0cad9189b8143372da5468215b16fcc9a	1ef16faf360a4f0c86c05ce06d5194ffcd03eb8ddee0881bd9b5560606aa66fa	902d8ed2a68dcb8ae4ce75d245e5560c9bce1ab02c099f838a1a33c20746d25c	b06007afb5e0ce60e0468c90c172bdb0fa0e89acbe962395e5668a566ae59bd0	2ef2a0132e7ed22bdef08a04e25a01da3c7a0dc77fbf52955ec39cc13af337d5	156	5303107	INSUFFICIENT_FOR_RANGE_RESUME	.	.	1	0	2026-07-25T00:31:52.174673Z	3ff23c556e63ad52413c975faf46f3dc3b6c33a112f6c5be92a920cbcdd50713
142	asm-v1-daa0b6c0cab38878a41557da	GCF_013391275.1	EXACT_VERSION_RESOLVED	VALIDATED	source_objects/GCF_013391275.1	1819687	fa6d942007f23895bb47077479f2b97e19548c28a01876a3d8f7fca4905a1f84	ncbi_dataset/data/GCF_013391275.1/GCF_013391275.1_ASM1339127v1_genomic.fna	4655941	10bcd3cc55d5bfb33410ea149aff1442415b891ad2f84487d05b70c4caaf7d77	ncbi_dataset/data/GCF_013391275.1/genomic.gff	fb2d54aaa04c67451285e2d76fbdbc2d4eb148763afee60994e0275b563afcc7	ALIASES_VALIDATED_NO_TRANSFORMED_GFF	canonical_objects/GCF_013391275.1	canonical_objects/GCF_013391275.1/GCF_013391275.1.pansn.fa.gz	1306615	2d148772eef31b0c8d9e262cc2230f2e3228c2f8cf3d3ef7493143160846cef1	d038b0348f4031139fa00a2220ed6de99f752398a832e158a6d56f2e504a89a4	c6ef6a528ef7279458471be892d0df791a6fa42ff4b56f1714ad30a2968da910	9a336f943808f66bbad40622e8be91046292f3af260cc9275a127197e4c5b7e9	e0da49a281f565548c8a72ebc8586900429c08d1769a682e0f38128a9c6b26d0	4994ebfe9d00ce5903ce6aa1bf14e2ebd21552dfe98cdf67b21ff625cde27aef	64	4590816	INSUFFICIENT_FOR_RANGE_RESUME	.	.	1	0	2026-07-25T00:31:54.156372Z	de732a37cab97e6875c2009beea3cb66706d6c350178c7c705aa80a96c47b9d5
143	asm-v1-c5d18cfe99c6552dfdf066d3	GCF_003076695.1	EXACT_VERSION_RESOLVED	VALIDATED	source_objects/GCF_003076695.1	2050674	cdfcc70560d1c35e42fb0582c42bda2c3d03b486a94f4926031b474cfcdefaba	ncbi_dataset/data/GCF_003076695.1/GCF_003076695.1_ASM307669v1_genomic.fna	5272223	5b83a51b1bb93b241c7e67684ba789dc534332bbcedbcbc7792ca73862140a6a	ncbi_dataset/data/GCF_003076695.1/genomic.gff	ce8fac4d9050592394a6d123bb9826e03b81dbc5c0f726277cc21b2132e5c83d	ALIASES_VALIDATED_NO_TRANSFORMED_GFF	canonical_objects/GCF_003076695.1	canonical_objects/GCF_003076695.1/GCF_003076695.1.pansn.fa.gz	1480170	b68c090029502145581d6809d37447fe27b9cd14652c283c01d504788acf3654	fc93f064c0f3df4fc962134e985ab0cee6d4a44ddc080b642a2b4ea897298331	55657fec94e65986d720406fd17c0bf33ebd86ae3236cf17a53ff257c2105867	9e83a9aff2340acc0277ba5cdf7cd5a08e231fcf1a13436f43fbf9391cefc8b5	9a2fee46d12ffe0d653c47259febefc74a8a41d0e487e4a79287e68a3134794a	21c813a917bd893aee87583b2b10a88903fc69507ac01c1c04fe64cc731999c2	82	5199890	INSUFFICIENT_FOR_RANGE_RESUME	.	.	1	0	2026-07-25T00:31:56.400697Z	590ea56c9496a86b080aaf42a4eed71d6c535781ee172f53a64b53ac193a6bab
144	asm-v1-9887cf063f106a45194bca4a	GCF_013395855.1	EXACT_VERSION_RESOLVED	VALIDATED	source_objects/GCF_013395855.1	1829873	f925416e9ddccac426dae42d0b3165b79a64d0482c84ddc271736f1588c93240	ncbi_dataset/data/GCF_013395855.1/GCF_013395855.1_ASM1339585v1_genomic.fna	4656459	9192b4e69ab4cff6910a9b739ab29c7d401967d387d46a33e4c01caa46ed8094	ncbi_dataset/data/GCF_013395855.1/genomic.gff	c73a6b7022d70a3601df916c002d70cafa72744d605ba1ee18cf965642c49405	ALIASES_VALIDATED_NO_TRANSFORMED_GFF	canonical_objects/GCF_013395855.1	canonical_objects/GCF_013395855.1/GCF_013395855.1.pansn.fa.gz	1306765	270581040d7be3852c484d5811f7367ae2f9da2ca476f10079c5daf6dba97336	2e23043bcd6d75bd22b444d6ea1c2018ad7c3b933d05a9450575f02e7919acdd	67347f4195e72a8b64aaabaec91a0ad97141a2cf35ab32f58332219d72e1a311	ce3831aa7b02f671bd2dca6f437c7e0c841d8c7facbe50c27fe58150224a753b	315dc22b1e867d49c5ed4e7f06f6f92f796e8c5147efda179a6b1b4def30212f	5e81590d72b7b192ac418d8816f2387aba477211b21e366b1e41dc589a568661	82	4589072	INSUFFICIENT_FOR_RANGE_RESUME	.	.	1	0	2026-07-25T00:31:58.600107Z	6632fc92a4bb65b4926647e0faef726b867d5ae2bc659fea1a43e8b2cba6beef
145	asm-v1-1c586f3261fd7828299f36a7	GCF_900096855.1	EXACT_VERSION_RESOLVED	VALIDATED	source_objects/GCF_900096855.1	1805497	8b3c8afbb8f19a782acf0906ceba0ca164d94f8c4e63b33afbc9cb21cdb072d4	ncbi_dataset/data/GCF_900096855.1/GCF_900096855.1_Ecoli_AG100_Sample2_Wildtype_Assembly_genomic.fna	4696160	fbd1c8136227ed8c75773e477fe5fa790dd00c23fffc1070746c6c8acf5bda72	ncbi_dataset/data/GCF_900096855.1/genomic.gff	3aafdd41aa1660113c38fcf90a0f21fa695abdd6e9d4775a78893b280812c2c5	ALIASES_VALIDATED_NO_TRANSFORMED_GFF	canonical_objects/GCF_900096855.1	canonical_objects/GCF_900096855.1/GCF_900096855.1.pansn.fa.gz	1314988	dbfc70043974afbb646cdd23e9a700d08f5b1d46ad6804ebfc18fb420736df12	28439014e270fe81d258730fdade19ae609ea94feb33b1179377430b2f6b5903	6dca2769aa32cf924a037c333df3735456d6d202a22d97f6ce4d700a89c7828e	d07e34bd3ed31882feedeb868aced9fea27942633608ba91f35a990408aa5485	c382013c1e930c31081776a51fb8a09c8dffd3ad5d7907b8d343c490811fb35b	9fc7fda906cc7b7f1ff88a9fefeb150478cbee8302701516e3c535df1ef4037a	1	4638126	INSUFFICIENT_FOR_RANGE_RESUME	.	.	1	0	2026-07-25T00:32:00.587348Z	bdf5e370a44060a77a3894a781dd84b08d6983c501c607b8361e09bcfb632992
146	asm-v1-72a3f526c86d42bad9304c43	GCF_003731535.1	EXACT_VERSION_RESOLVED	VALIDATED	source_objects/GCF_003731535.1	1957467	217c23b4f00d820d788f4ac3abb74edf35b5a0d1b5f2976dffd133ac3c4cecc7	ncbi_dataset/data/GCF_003731535.1/GCF_003731535.1_ASM373153v1_genomic.fna	4993902	181558356bd48ed06984d8ddb55703a59532e048c12841ebd93a2d0a505e9d7d	ncbi_dataset/data/GCF_003731535.1/genomic.gff	074b20dee0c1516e43dda544458c551bc8b464749c8c2416aa587cb560f4e334	ALIASES_VALIDATED_NO_TRANSFORMED_GFF	canonical_objects/GCF_003731535.1	canonical_objects/GCF_003731535.1/GCF_003731535.1.pansn.fa.gz	1401012	680a578073a08002dcca8ceba4cb3aabe782a3bac8112e5e44b72ae792a40579	9d1e39b7713d870370deafe55c9a5719baafe1cf9ec4fb4a6937488a3b2da486	0b36e55849ba37df1ca2bb1702a1b35a59372f7d4e1fb20e03b6e1e578e9bd98	554d8a3f2d396e6060a6130cb53e62873c9ae35b4ad617498c2f8794b607cd5e	2f5f73f6a21a752442bcff0974344d0ad6786f93ab7a434b968dbd3279b6adf6	56c6ae3f45d1208f09ec97808f5b978ba8222fb4913b608b9ce79a0029d4e84c	79	4924567	INSUFFICIENT_FOR_RANGE_RESUME	.	.	1	0	2026-07-25T00:32:02.740453Z	2068d341800369bec78e0cd1e67a5e4a9eda0aa780db6c70f31cc4a04a661bd4
147	asm-v1-67822918509697f85e599e9f	GCF_016103185.1	EXACT_VERSION_RESOLVED	VALIDATED	source_objects/GCF_016103185.1	2003789	e3e8102a9236b5638c9ee53d4bad3c51627d021476d70da000767cc43ddd2fc0	ncbi_dataset/data/GCF_016103185.1/GCF_016103185.1_ASM1610318v1_genomic.fna	5059667	39f5c2eee138b2a8b1f5e99e0bc2bc5085240f2228c37fb91b8452e33ca1b0cc	ncbi_dataset/data/GCF_016103185.1/genomic.gff	ce35119d65f911b929dee9e67d7e5644683be6efab01102015eb77e3bbf59714	ALIASES_VALIDATED_NO_TRANSFORMED_GFF	canonical_objects/GCF_016103185.1	canonical_objects/GCF_016103185.1/GCF_016103185.1.pansn.fa.gz	1426249	614f9de2cdf3a9390c0e33a7684912b80a9a1c1a48c7842c5063a03010841118	df439aa168be7f14dd293c261c2833e27f3367e2d30ac584c82d26e5a558e3fb	e27cfc38b499912232d4644fe129b635e23cb3b12fab1436bc4c4b0148c0e45b	ba08c1f7572be565ff6e03839404d951da452f4178d3cf572c8ad1caaaccef05	33a86839cec3fbe8d56760f743e51322ce843fc0c5704d08cc7527b85ba85e5d	94703f734a1a21de6fc28cc33473e93eb5c66e3e5df897d6e2b99cd625aba5cf	202	4970777	INSUFFICIENT_FOR_RANGE_RESUME	.	.	1	0	2026-07-25T00:32:05.400752Z	b3d92f19307631608bd767efa8041d581301e96c4bdb72451a82c1455497dbdf
148	asm-v1-71bc82a3050b9f6ac3f5ecc3	GCF_009393955.1	EXACT_VERSION_RESOLVED	VALIDATED	source_objects/GCF_009393955.1	1887109	081dce31f8356f896e01c9ee8cea9b355ed3affa40c8fd24aa82f61fa7b1fd75	ncbi_dataset/data/GCF_009393955.1/GCF_009393955.1_ASM939395v1_genomic.fna	4769697	5231a6fe4dcb2ebe9a3234bece7de74287d0492c2709a6016b037f8d9e460b81	ncbi_dataset/data/GCF_009393955.1/genomic.gff	f0f341ad3419ef521b127b55c42521ce5ddd899df65de2e1a6dfba519bdd48ee	ALIASES_VALIDATED_NO_TRANSFORMED_GFF	canonical_objects/GCF_009393955.1	canonical_objects/GCF_009393955.1/GCF_009393955.1.pansn.fa.gz	1349515	53c0f0fb029a83596a48269ba6269f64f489e2703337b5343a152a3f01b516dc	4876d7e9c8a8a5f5a4d8ba79718b6241ec94605084ba16db08cd96bf921ac055	c94f8d79bc645a10250d87b511d570cda922a2e6526b4cb7736bfc2687638d09	1b178420763b9ce2b391bee0630f8234bc07a864843de8993d4a91a97064ce76	5e436cd3f26bdd09fce37d2af2ed873af16327d9cfcf3fdd50499193e0d6a1be	a84fec03a5fdcacb4ef2737461b4cb5b3b7245f2e47f1df7e51cee1d3f0d872a	165	4692401	INSUFFICIENT_FOR_RANGE_RESUME	.	.	1	0	2026-07-25T00:32:08.164132Z	720720ee2e70c7bcbcafd5700e24de47c96dc947080d1acd806138f36fed52ba
149	asm-v1-9594569602a4cf1fd69342a0	GCF_002227115.1	EXACT_VERSION_RESOLVED	VALIDATED	source_objects/GCF_002227115.1	1956921	15fbb20da553571079c96b6f91de38b9317e7e2610ba05bb0484893ffcde1a71	ncbi_dataset/data/GCF_002227115.1/GCF_002227115.1_ASM222711v1_genomic.fna	4981915	a7f81dab8c01b86ebfcbb21ec2cf73b5dfd3cac171f5613d75146f3b5f6db20c	ncbi_dataset/data/GCF_002227115.1/genomic.gff	2160764b7a9455b81b42626de1361ddf0714b81125fe699b34b5e1425b403e8e	ALIASES_VALIDATED_NO_TRANSFORMED_GFF	canonical_objects/GCF_002227115.1	canonical_objects/GCF_002227115.1/GCF_002227115.1.pansn.fa.gz	1409134	aa7065f03733bda47aaebb17b2c5eb270f2764de9700cfd12c16bafec1f214b8	6bd856351b6c94ff06a17fe461a1f358cb910252b6dce6d4058da7e5c034e17f	41d8e96ac7e37f262bd92d3308b508a5fddefa42c08aab1b2f66b6a89863e877	4be29fc539630d54298ac30ed3f2ee3784b964cfa701f0f3cbd8ab1928f1759d	549a4bb12394aa585e233a68cec0955403de1e9812c578072ffd4d63947e271f	f8bc4ca378e616cdc076e86401d3c900e9a03fad5536c35401fea94f4a885686	156	4901007	INSUFFICIENT_FOR_RANGE_RESUME	.	.	1	0	2026-07-25T00:32:10.624057Z	26881e09c874807fdfb5c51409733d713db42aa53280bb0a2682da3d857e9c57
150	asm-v1-0cb8995ce8fda20d7521d4b7	GCF_002542255.1	EXACT_VERSION_RESOLVED	VALIDATED	source_objects/GCF_002542255.1	1840751	f45cb94698318c3035a7ed50603854f4ba45846c4b99c5c4736ffcb00f12b30c	ncbi_dataset/data/GCF_002542255.1/GCF_002542255.1_ASM254225v1_genomic.fna	4726926	1e81f2ba36143222bbc5ae0420a71ef12b839fae77179e96fad2598070de086d	ncbi_dataset/data/GCF_002542255.1/genomic.gff	cb8e4eac7a851e7c8ab74e517deb5e29d2546a275bcd7b436b94f192e115366a	ALIASES_VALIDATED_NO_TRANSFORMED_GFF	canonical_objects/GCF_002542255.1	canonical_objects/GCF_002542255.1/GCF_002542255.1.pansn.fa.gz	1329669	1c7b59f6ce640cecf84360f41461c0f0678af1f37857a99636163e2720aba85e	ba74ca9933e05271bf0c5115ded47c242274f72d0a3530b87f4dca3addadd7ed	0db8dc687f909f5ddb31d0ea6b0701544260e70486e99abb3599d53ba6365e06	9b27c5016cd3aaf3f7af26b79639905a883d5fcbca3f193d81148bb496b0bf12	4c42c6e23c425c7a9ddbb5b6b04fc0f27fee544387d65fe9de17b12f61eef084	8b3d24b159db2a896557da49bf74d7f3751a9538a124fb39ebb57b7e9a60330f	96	4656651	INSUFFICIENT_FOR_RANGE_RESUME	.	.	1	0	2026-07-25T00:32:12.831434Z	ee9055233e63b42d87aea54c21d097aa1501b14ace2f17f46a5cf016bafe737e
151	asm-v1-4ab65706b153b317807e5275	GCF_004569685.1	EXACT_VERSION_RESOLVED	VALIDATED	source_objects/GCF_004569685.1	2028801	21e824579f6f1ba2ae49e8de3be2ad391784f8f1d91c07a35e77a3c5715fb61f	ncbi_dataset/data/GCF_004569685.1/GCF_004569685.1_ASM456968v1_genomic.fna	5177206	33f3737f3340a88c325c042e145e9f974c95f1c086ac34ca94744d7cdb7f2857	ncbi_dataset/data/GCF_004569685.1/genomic.gff	c694621fbad252d41b8a0254ceb49e9f662f2d047f847054ab1a54cabceaa75c	ALIASES_VALIDATED_NO_TRANSFORMED_GFF	canonical_objects/GCF_004569685.1	canonical_objects/GCF_004569685.1/GCF_004569685.1.pansn.fa.gz	1449924	f91cb9b6ec58e154a7c0263f58bc6dae6b36029bebb80dc5b56ad305ae299603	7b23656d2578377f9ad83781e1b4623eff5512cf1e3e7e52e7816f9ae5becb08	b9e10b449b4e412feda09d3f2fd3845730df06cbe63abef113d2cf5f87c3990b	e51061f5175acbb969b4559c940ca688525b753c2f557f3ed658e32c8b18a2cb	ac6dd8475fe6cd443220379a05e7a6fe8bdfe382d7a3dca7fa6964290fc13829	f75057a03ce589d711942718ce67bebf037c228adfa7d57db6171ce3bdbb8a41	85	5103360	INSUFFICIENT_FOR_RANGE_RESUME	.	.	1	0	2026-07-25T00:32:15.253310Z	f07b0827bc5b89d759814b7c62f7ebc77ece4c7b588f211d4ecd291c7b4af700
152	asm-v1-b4bb1eb5088087d24887adba	GCF_013395785.1	EXACT_VERSION_RESOLVED	VALIDATED	source_objects/GCF_013395785.1	1887725	4c0147a56c184719397de67d97b4dff089987e5f6f46d464e71a8fd1db42d28b	ncbi_dataset/data/GCF_013395785.1/GCF_013395785.1_ASM1339578v1_genomic.fna	4724410	5a8be4f18f90a62187716bba725f5d80749f1aa76b83d1555447fb5340179693	ncbi_dataset/data/GCF_013395785.1/genomic.gff	e3dab808ed3250e3aa207fe5a70732b0033b5d5295f2d107ea3f61826ff8499a	ALIASES_VALIDATED_NO_TRANSFORMED_GFF	canonical_objects/GCF_013395785.1	canonical_objects/GCF_013395785.1/GCF_013395785.1.pansn.fa.gz	1335970	b665f0ea303c71d7be37a50036d1dff94bd816174343b9bdbf496e39526e170a	adc839d6804d0df8e77be85de1a80d1009ff234b786459a0ba12b51fb542b4b9	c65e3eff4682a6f04cb5e04aa20f2612081f4298d384cf4896f2a3f7ed45a2d7	2263f4f384e60a9833e254f60a08477dad7f9c98cf579e91ef0a210f5557cec0	3c68ceed8c8466b8f3f39931a1fe47a04a2a9526290e0ee43b11a81c941c165f	827e7f323f20f51933a681d20712dbd7becbf9f9cf92d19574c46a388c5e23f2	238	4637393	INSUFFICIENT_FOR_RANGE_RESUME	.	.	1	0	2026-07-25T00:32:18.813645Z	022d1fb6462047b0e8e07ddab3f7ea509e08b107746f07bc042909ea5cf07440
153	asm-v1-9daa521098b910404e99f280	GCF_011404355.1	EXACT_VERSION_RESOLVED	VALIDATED	source_objects/GCF_011404355.1	1843171	5be60d56e0da829dae1d5e849e73fee70a9c54f8a8ba29f7fe45f4a520a73509	ncbi_dataset/data/GCF_011404355.1/GCF_011404355.1_ASM1140435v1_genomic.fna	4770544	02c8d797c24066ed37ebdc810cd98ce405dcb3b90a16c79c867c43471079217e	ncbi_dataset/data/GCF_011404355.1/genomic.gff	98787803cca90a9b6ab03259778a74ff01e19181ce438a43a56ecc6c101ccdfc	QUARANTINED_SOURCE_GFF_NO_ALIAS_VIEW	canonical_objects/GCF_011404355.1	canonical_objects/GCF_011404355.1/GCF_011404355.1.pansn.fa.gz	1332208	da2f5131c9085d2974522da5398a3c00737d006440d92358de36db93cfc2014c	9e22e63fefae222fa823ae8f89e40ce454c4741f05d888d871def8515f15c73e	0bf05262e92dcd7c2f26c0feae79a41ef50229835010f88da2177b7ea5dc494c	b658cc52852bd4f619f52a159306aa8e7b793f1f8a132e5d760abaf4f91b41a7	aec964862a5dd1d9e868ee08c71390bbfbe60189ad7affa9a04de7df6070accd	cd40aa389a30100c781d654e00f2807198c3c498d97099f6457427282fc8f296	1	4711570	INSUFFICIENT_FOR_RANGE_RESUME	.	.	1	0	2026-07-25T00:32:20.655991Z	d009c8a6201f4a590e3a03fa1574e6e27c8d83b5a6ac88ae2338c88fbb2263b6
154	asm-v1-3aa8868f7fb61285bc0ad479	GCF_002228265.1	EXACT_VERSION_RESOLVED	VALIDATED	source_objects/GCF_002228265.1	2180850	5b10b890abbfe28aafa6693fb60e77a848a4ec7ec448894b78a2c96a06006fe0	ncbi_dataset/data/GCF_002228265.1/GCF_002228265.1_ASM222826v1_genomic.fna	5468019	7190d59691ea6533febe9d03ddeff015fc24ebcc77a1f17ddd3dc0b57ffeef2a	ncbi_dataset/data/GCF_002228265.1/genomic.gff	2c7dacc55afa1681d0d072c6cd12314bfb5c86051bcda137fc47489670819bb8	ALIASES_VALIDATED_NO_TRANSFORMED_GFF	canonical_objects/GCF_002228265.1	canonical_objects/GCF_002228265.1/GCF_002228265.1.pansn.fa.gz	1541549	6bfe296cdd134ae2e9a58f0e142a1cd14b6c957e709f98e633fd0703a4261c2c	22601789a407839ba43662b505cb4cba411c21567241eb1501a91de3e89acef5	133a14e3a2ba618c73d7f443d0040d611e456e0575b1814ef6ab3fdca944231e	8e71d321fdfbfa824fc02e52f8f1082869cff9cdf2a8e46cd988b62c072b98b4	457f8005249dc6700c55e2dfdfe3d5dc463c54437ab51fce0cba5f816e03c1d1	735b3971c2face3e1a470ce6c9e2c7f9dc8c078e2ec7c99d8bfb752b50ed797d	495	5338958	INSUFFICIENT_FOR_RANGE_RESUME	.	.	1	0	2026-07-25T00:32:25.737545Z	205ba84045cf86000a3cdfb22c2682e0b00daff4563cb54bcf8accc699e9d01f
155	asm-v1-d7742285fb1f99a81d7682c3	GCF_004523615.1	EXACT_VERSION_RESOLVED	VALIDATED	source_objects/GCF_004523615.1	2055922	e421f63e6bdf2c09c7d021473e2fd86187a8e9d00538cb1617c814b59d6e583c	ncbi_dataset/data/GCF_004523615.1/GCF_004523615.1_ASM452361v1_genomic.fna	5265915	2ca16949a46d1b583b6dc46e57b5841e3e2ee8bff997a0615dffcbff1631aa4d	ncbi_dataset/data/GCF_004523615.1/genomic.gff	9a60230d2dfa90592c2c2311f7fd7e2afedf8d3bcbd72063653bf8f07610c6a5	ALIASES_VALIDATED_NO_TRANSFORMED_GFF	canonical_objects/GCF_004523615.1	canonical_objects/GCF_004523615.1/GCF_004523615.1.pansn.fa.gz	1483425	0268118d992d56ab7a4f3cb4ce20b7efca01517d113cffaec960e777a956cf95	ada2fbeaf34239480433719dcfde69d55c59a295844628bcd27e4795b00cad44	6169d85ad303b56b6e1b8432e7f32184b88ebe281f3941a555aa3b3b43254174	22f0281233e8b57903dc6f3572b8cf8d371cc0c0a46382ef4f34e20a6420aa69	a4d65a3c6a74a5a1c547dc6f4ac59dbd72fac285c205251e694df5ddbfb932fd	f32e6467c2d81e09bf8dd994b34ca1c05314211c8c4e12a752d3ab4222cea4e1	211	5181728	INSUFFICIENT_FOR_RANGE_RESUME	.	.	1	0	2026-07-25T00:32:28.409171Z	35c52af1f79ef912f5362b9530014b0509b4e86ec0708ddd9b3c40846d96bae0
156	asm-v1-6bd4d9bfbee2807c2d28da41	GCF_019051815.1	EXACT_VERSION_RESOLVED	VALIDATED	source_objects/GCF_019051815.1	1928949	a770528a950d170cffc932a2d54967f32966c79ea89d3a4979069b870cc6162b	ncbi_dataset/data/GCF_019051815.1/GCF_019051815.1_ASM1905181v1_genomic.fna	4917351	be6a0157553b777830eefc64b8b58c76a5b23adc15cc5bb71b6b409cec66369b	ncbi_dataset/data/GCF_019051815.1/genomic.gff	1103a1a39f85b901277b2df4f44733ce1ec2a91d99f1ae19e2753f6d1e47d31f	ALIASES_VALIDATED_NO_TRANSFORMED_GFF	canonical_objects/GCF_019051815.1	canonical_objects/GCF_019051815.1/GCF_019051815.1.pansn.fa.gz	1384003	d66bf852b77fe0965d7c203b805bd567a8c6eab52d7ac87eb24059e88f89901e	85a3f5fe1548e45587c181a92f8b10384055e93e0562b51d8f32e54bf41ee5a5	e7517a6b4fa563a06a8c25a03f89ee06be8d8fc504080295c136f62c67f78c5d	48734981c768662e27a73f3f19a8ab761c026903bd8f2f71ffd00865b5d7e40c	6fe6d97784eb0fad811f37b671af4db124274ab5f9c2c8c21647d7acdca7dff4	a8faaea152ff5c17834818c4549e0a6eb7e0ca7b5920d1f0f4c0dfd55f55ef56	115	4844043	INSUFFICIENT_FOR_RANGE_RESUME	.	.	1	0	2026-07-25T00:32:31.031244Z	e833ed1cf76bf7e25fc208c487795b291343347b3dbaa3c0ea4869dd3e3bd3eb
157	asm-v1-c047e5f771444de0422a57e5	GCF_016760895.1	EXACT_VERSION_RESOLVED	VALIDATED	source_objects/GCF_016760895.1	2023541	9034e4293ced836d20d66091eeabedf6777ef03f84899572063c51f69da453b3	ncbi_dataset/data/GCF_016760895.1/GCF_016760895.1_ASM1676089v1_genomic.fna	5164221	5d1e1de03892b3bfa87125c9d9834cedbb2d7faf7b7b7ebc267198bc1909c60c	ncbi_dataset/data/GCF_016760895.1/genomic.gff	d51f1326fe4af5988e040529e4c800d888a425eb151d3f693a6628a1ec143b26	ALIASES_VALIDATED_NO_TRANSFORMED_GFF	canonical_objects/GCF_016760895.1	canonical_objects/GCF_016760895.1/GCF_016760895.1.pansn.fa.gz	1453511	ebb389df3a2055e2e7ebe0fa917fd6d3947573685cecacabc7c48dee98b35380	87fe6759a8c722b1bd95f6fa7b7cf6333c31db1392a6ddaa87715a127e205eaf	e45d988708742f9eb8b418cc359ecae48f445d8a036814b62a41e1f142dd0b4c	f8a92b25e38e596ec57b80b8b5304c7253b8c817e4081c491e150c35784e25c8	64352ca18ad8a348f2d8baf518cd4b4945b257ea6970f8fdc02ec1e6d4843758	13e6d3c922d05264bce10d55dae516d10d592a99cb760997356f62a6614be4e8	106	5087660	INSUFFICIENT_FOR_RANGE_RESUME	.	.	1	0	2026-07-25T00:32:33.421884Z	b4a32dd1ac901141c465a5d8c59ea209aca48b64729e2688390fa48de8415696
