stage_b_order	assembly_id	accession	predecessor_resolution_status	terminal_state	source_object_relpath	source_package_bytes	source_package_sha256	source_fasta_member	source_fasta_bytes	source_decompressed_sha256	source_gff_member	source_gff_sha256	annotation_status	canonical_object_relpath	canonical_bgzf_relpath	canonical_bgzf_bytes	canonical_fasta_content_sha256	canonical_bgzf_sha256	fai_sha256	gzi_sha256	crosswalk_sha256	annotation_aliases_sha256	contig_count	total_bases	remote_identity_strength	remote_etag	remote_last_modified	download_attempts	range_resumes	validated_at_utc	row_sha256
171	asm-v1-da44379cbe9ca54c4d93669c	GCF_000599645.1	EXACT_VERSION_RESOLVED	VALIDATED	source_objects/GCF_000599645.1	1906532	68ef935f0595289d0abd54f3c239b9f7bc6c176b17f721a690e7a3da730ba164	ncbi_dataset/data/GCF_000599645.1/GCF_000599645.1_ASM59964v1_genomic.fna	4936702	d4f82d6046f33c1ff76f66bf77ff7a8c17c9cea5095bb40abc2b9f093645c00d	ncbi_dataset/data/GCF_000599645.1/genomic.gff	3c1668e7635bfd170e73979e321bfd79278357613e8e90303111a1d37f41361c	ALIASES_VALIDATED_NO_TRANSFORMED_GFF	canonical_objects/GCF_000599645.1	canonical_objects/GCF_000599645.1/GCF_000599645.1.pansn.fa.gz	1374597	542cf59261097fb70930b63aff9d86d4fc872afaa838e0d652b5367fd996f99d	5f5ec031ab2deff085d02f794c2060ec4c23e262b3cc30a7e31cbc0cd886ff4d	61546f7728ade2a30cdb9ab9e3c3704379df65ff16cca35153c831020b9b9f75	b6494b77b59d58630ceae93ed25a948ade96b36cad3d1d887fcf05003d6910a4	43f44192a4d7b89fa1bb28ea0ad8f76a7a08613801de2163514d2839213e408b	e0b88e84e59a04c3e6d406ed7f0c6140d09f7f534b76b64e6fcab296cfd63589	1	4875682	INSUFFICIENT_FOR_RANGE_RESUME	.	.	1	0	2026-07-25T00:33:10.026792Z	ada5b859dd78e6d4c4378501715c24702e5675658d91dc357822b3892cdb8fe7
172	asm-v1-53be697b70771fd341069a5f	GCF_003956205.1	EXACT_VERSION_RESOLVED	VALIDATED	source_objects/GCF_003956205.1	2071276	bad3c57bdee3e087a1f2a86019a8c67eae82dfd1870b3cbd75cb44abb015054f	ncbi_dataset/data/GCF_003956205.1/GCF_003956205.1_ASM395620v1_genomic.fna	5402624	022d7591c00467d48c034852c49476471eb3d9cc11d6b2502ef89648db625477	ncbi_dataset/data/GCF_003956205.1/genomic.gff	c55be6d5407c5ded6733fec73e93c6e50a3f45e2c951c39324346b98f32d9814	QUARANTINED_SOURCE_GFF_NO_ALIAS_VIEW	canonical_objects/GCF_003956205.1	canonical_objects/GCF_003956205.1/GCF_003956205.1.pansn.fa.gz	1511282	7e5e71508fb86f8685e2f61eeb64b1749d1660c042cd742d441b96782c8259ff	f2b2017b46295e9b99c45498bdd1d2b92ed74e8189519d3b1ddebb1635f91156	d11346c66afa313f534ba0024ada210843b235b1ed5e98008ee3310238e49003	0c828f3af9da824cd81b7e6b7ce441006fa040c1facdc331e4575ccbbc19feed	f876a82d1c568ce027b01a4222c76a83d3c7085b0a2eea6c4daa696a29e221ad	cd40aa389a30100c781d654e00f2807198c3c498d97099f6457427282fc8f296	3	5335684	INSUFFICIENT_FOR_RANGE_RESUME	.	.	1	0	2026-07-25T00:33:12.145439Z	bb3782ec5689fa3dc5f0b216a14e6f2e7c5a4e835db3c878c835a6d801997e21
173	asm-v1-c52edecc41d224878443e024	GCF_014169035.1	EXACT_VERSION_RESOLVED	VALIDATED	source_objects/GCF_014169035.1	2027041	896bbd3fa83da6730743bb024e67829939c1ae2b956e0bcfda3ee474c39eef77	ncbi_dataset/data/GCF_014169035.1/GCF_014169035.1_ASM1416903v1_genomic.fna	5268708	ea75fc8f3e20dd80241fc07884bca98c082aff065625cd66fe2260635eb4124e	ncbi_dataset/data/GCF_014169035.1/genomic.gff	a1b2d2de6816a7916536df7ac56c74488e9b5f88abe19dba651daad6c3b83c31	QUARANTINED_SOURCE_GFF_NO_ALIAS_VIEW	canonical_objects/GCF_014169035.1	canonical_objects/GCF_014169035.1/GCF_014169035.1.pansn.fa.gz	1473108	5ada017025e269df90690cf4ee5e3077f9b69897e2b03717044a4a9494135b6b	99b0a9abc9c0d34f273f1bb5218e01e78c8c790f8d0eb55106fa212e7f68a2d5	d9c4a773c1de0a44b8eec33bb20cd8d444263e9b70283267c71349527d27a3d4	c19d9cab6cbc49c756b3d50876638d778eaa6118fd7932c4840b19a2b21424b4	5ae5edb1424833834125306a313dd3f73254e1b09403b20476f7a4c9672ae0c6	cd40aa389a30100c781d654e00f2807198c3c498d97099f6457427282fc8f296	6	5203078	INSUFFICIENT_FOR_RANGE_RESUME	.	.	1	0	2026-07-25T00:33:14.265188Z	cc7c06c58b657a1051d44b735eef26f7640fb39ef435e8d894f045d0877ac446
174	asm-v1-c49cd3be967d30963e201306	GCF_900016095.1	EXACT_VERSION_RESOLVED	VALIDATED	source_objects/GCF_900016095.1	2158671	2e3e3f0021a79abf61e7c97ec98d89ccd60db253d894df00575ea21c92cf6ef2	ncbi_dataset/data/GCF_900016095.1/GCF_900016095.1_ED377_contigs_genomic.fna	5502645	92a4b0b2a01e2675a332f4ea5635302fe0a25611afa7e82b32eb3cbdddf8032d	ncbi_dataset/data/GCF_900016095.1/genomic.gff	f453d47fe1775ca26759906450ffbb6b602861daaebaa262d7ff0ee4b4920a08	ALIASES_VALIDATED_NO_TRANSFORMED_GFF	canonical_objects/GCF_900016095.1	canonical_objects/GCF_900016095.1/GCF_900016095.1.pansn.fa.gz	1551849	97beb2c7eb50eb8eab6eb4883f41c8da3b93e5a40b887d0acbee8bd107e90650	d4214081e606d5e9d6e1d85a56c59b48214b13d2bbaa9eb10f63fd8a75f9bd52	5a6d93543f700fc7f21b88dc45eb86445be1ae8b89d6bdbc4c178a4a68ee6dc6	5b4fe2ae87bdf4ec05c5c8dd11fd7c14b2dc735d409b5013d6e6b11ad68a8d86	c6c0264df7547e2b9f4958ed4030461d4b09e9804b872d3ed8c0d6c2b4a2b65f	f65bad44c9e9341a1ee0f00d6f5d5d80d5adba5c3e97b7fe6b862b8014e9d667	180	5418095	INSUFFICIENT_FOR_RANGE_RESUME	.	.	1	0	2026-07-25T00:33:16.926553Z	7c738ed60ef94d0c4fd1ae8713be8e4c567e9d0e11b0cfc2b15677b34e4a7968
175	asm-v1-1010c8c011cee49be636cb73	GCF_900015375.1	EXACT_VERSION_RESOLVED	VALIDATED	source_objects/GCF_900015375.1	2120444	d7a83600dc61b69e0877ce50f8895645a8a2fc8b14c708fa09b394adcf53e6f7	ncbi_dataset/data/GCF_900015375.1/GCF_900015375.1_ED668_contigs_genomic.fna	5395650	e2515ef71f60823a6df29bc1028db1d5b4c9c2e9650cdd213360d0596c4eb246	ncbi_dataset/data/GCF_900015375.1/genomic.gff	063086778f60c6b5c7e28c229f7208359ba59d7c7519f90766a5db51800ae687	ALIASES_VALIDATED_NO_TRANSFORMED_GFF	canonical_objects/GCF_900015375.1	canonical_objects/GCF_900015375.1/GCF_900015375.1.pansn.fa.gz	1529937	7e0439e9234657744e8f90281b87f20863dcb43e58def264dbced8f8f0008850	d49d6d7b0be322f63e7edc59f3967167f7efa545889b9ff5eb5480e918972fd7	785575370e896318e2d100012a3ca79e4f873801beefa93c2b177c911c3747e3	e5cc23ff589d9adc4105163e3610fada54ca34bb70abca73d4ba68dacfee48bb	91d2c5c18fb5009820de8619b5bb2c16c8a1a57f6f5c79c1493358dd5c2b120a	2d9b8787fdff6004385f16c9d40b8cb5c91ca33685f7b3a1fb73f7301e6735b8	252	5305775	INSUFFICIENT_FOR_RANGE_RESUME	.	.	1	0	2026-07-25T00:33:19.704311Z	c637074601a29a8a01744f1cfb526669873cae26ed17830cc241ce0f9413840b
176	asm-v1-e660ce4d8282f147259e8521	GCF_000351505.1	EXACT_VERSION_RESOLVED	VALIDATED	source_objects/GCF_000351505.1	2034485	d1a09e70a905ca097868ae3c9e6ed8f551b13c3ca662e361a3d7f7bd5f36f8b1	ncbi_dataset/data/GCF_000351505.1/GCF_000351505.1_Esch_coli_KTE55_V1_genomic.fna	5286745	26b26a0df2b9d70147cc1207a3bd697b11a6e373f9c88db99003f61bfd324b42	ncbi_dataset/data/GCF_000351505.1/genomic.gff	9fec0828d18301165a6fa0dab326c68cfd6bd96d3fbb86e3bd22d71dd401cd6a	ALIASES_VALIDATED_NO_TRANSFORMED_GFF	canonical_objects/GCF_000351505.1	canonical_objects/GCF_000351505.1/GCF_000351505.1.pansn.fa.gz	1473276	51bc996e7de4a63975cbc215c533176b571a02a26b581ed5eb2b7c8a43485006	68bf916ea033984b2b5607a0b3d8fca2b903465539c4c304e239281ea4dc2131	e0eb9c714b3a6499bc6cca024ec83607c8b06c551c7aedf1f013a97f55c4bdbf	f17a6e00d43e3192f86e8942061e0e6c8ad6f16e2eb337de23b3fb7bb9ba1439	4566a2ce123ea8f77679a7841e76d15d2a7437d180e829003431019f959caa63	f32561c0a786b46991b03055ce0bf64fe8adc215400dea93576b239d09146b10	11	5220513	INSUFFICIENT_FOR_RANGE_RESUME	.	.	1	0	2026-07-25T00:33:22.835057Z	8655c393b5a996561716a5a9e4cf59d06cb4ebba93c99b836b53b12c20fc6e50
177	asm-v1-318e5142cdd30348e9d7b1d7	GCF_904809765.1	EXACT_VERSION_RESOLVED	VALIDATED	source_objects/GCF_904809765.1	2121396	94353a19da56bf22c0a63f8eb4bd6e3a2769c5cc72551b538328a356b4718926	ncbi_dataset/data/GCF_904809765.1/GCF_904809765.1_24742_1_309_genomic.fna	5431908	fbe574412769510880a4fa21c798c4467580e9fe418699d38244593d6e6ce08b	ncbi_dataset/data/GCF_904809765.1/genomic.gff	3347171097f6e3f099fdbe25334e1ee22436348e3757d9f3042d13fd0a268514	ALIASES_VALIDATED_NO_TRANSFORMED_GFF	canonical_objects/GCF_904809765.1	canonical_objects/GCF_904809765.1/GCF_904809765.1.pansn.fa.gz	1524041	c9781a75b0890808c560814366414f2a323b980aa50d2827a612db58ea259fde	e354f82b3f4e46be9e33587dabba88aa57a10b20549103d46979299a5d88e3bc	b2ed687dcc64867db51325bf7042653cba28d578c330654ded111f2173b9cdf3	d3015cb3e4888a2f26efa74feaa6f451306cd2737f5fff99b045983d4096d329	77baa021d426a5cf32191c6b2ab3d4b1e5cfd63e0aaa65c2cc263be453b830cb	c6770fa4148bef59a1fa021d4f57f90bac6e9b51e7ef324186c9b9dd0f8ff138	132	5353438	INSUFFICIENT_FOR_RANGE_RESUME	.	.	1	0	2026-07-25T00:33:26.380478Z	2228854e07d7c2b29d16f4aa006cb95b4bbb260d490079cdaf5c94bfaf225c17
178	asm-v1-cbb48126638d0d5dd8c16f2c	GCF_015693755.1	EXACT_VERSION_RESOLVED	VALIDATED	source_objects/GCF_015693755.1	1949288	a0287222df53a7d4e5ad9f2b39dabbcfa59fdf38b520d8ada7a5345b15c21453	ncbi_dataset/data/GCF_015693755.1/GCF_015693755.1_ASM1569375v1_genomic.fna	4949339	6cbac3b794349e3f65d435baaa84f2e1e676bbd1d89119145fda126be5b346ed	ncbi_dataset/data/GCF_015693755.1/genomic.gff	0272a034dd6a6d1c9cb770bd0971e7852f3634ae4d0b025f030c0479c66df84f	ALIASES_VALIDATED_NO_TRANSFORMED_GFF	canonical_objects/GCF_015693755.1	canonical_objects/GCF_015693755.1/GCF_015693755.1.pansn.fa.gz	1398451	93951f74c02c96e7ec9fb111fecd12097330d7955e15560f78d1b3aacfa7f4e7	252f88e3ac3d35d394701f75a5d258c5357064ee4a2e1255615e3e7a0359dd49	a356232d4dcbc1142d7a91624d533f4d451de3b1e5ede095f45db0697576ff92	45ce5d570d2a914c3fe1d54cf37da80f12d321058e6f761778b5fe32af4378fa	d372656455ae949f5cbc11a49d19dbbd64c27b283aa5211454114728678e0cde	8cf6ac9d70e7097c6a99123de0972fcf1066e7e46573fe4057089765ed2cf17b	178	4867755	INSUFFICIENT_FOR_RANGE_RESUME	.	.	1	0	2026-07-25T00:33:28.802897Z	96ac3a6f6a5530836159125f8da4d675941e663d3a6f5a882cb1ee2258d66e9b
179	asm-v1-5c4b39abe3b38497b26224d8	GCF_021341955.1	EXACT_VERSION_RESOLVED	VALIDATED	source_objects/GCF_021341955.1	2103712	d0b48666e6f74807aa7850788a0550ab4b364198ca15f7c6d89836d3af2f1c30	ncbi_dataset/data/GCF_021341955.1/GCF_021341955.1_ASM2134195v1_genomic.fna	5373454	f39003640c7fdd19d28b82475efe8bee0cd7533ae7970290a05e947ec1e6a17f	ncbi_dataset/data/GCF_021341955.1/genomic.gff	487eb285fa996c3d4faf461f2bfae50f9bfe15f32b2f1c18b760381a804b1727	ALIASES_VALIDATED_NO_TRANSFORMED_GFF	canonical_objects/GCF_021341955.1	canonical_objects/GCF_021341955.1/GCF_021341955.1.pansn.fa.gz	1507705	f47b29b860fee19fbab4a3d28123dfd51838ff469075c6310193f91574c6a9aa	a97181130ff1b3d852027203cbc8958181a90b99ee394294e621d0fce5b236cc	2b3e46fa19b9f1217e013afd1794c17cfbb31fe34812ebf499d5be22cb3bd679	8b6d283847af4429476a79637281b7f5968cc13bb7aa34c553085ffac3b9b2a2	0c34b4ae13144258fa0de650b13683a202cc101a016de6bef3692ed3b3a61b7c	9b1f02275125b13556a0c6a0f35d97773f94ff221f3bd8d00cf02c90925a30d7	123	5292608	INSUFFICIENT_FOR_RANGE_RESUME	.	.	1	0	2026-07-25T00:33:31.354981Z	2bf12a05a251ce99dc56706ac972cdd61d4fbb51884194f497ed6ad088b3aadd
180	asm-v1-e3d94b015c2c07dcc06cab55	GCF_003292875.1	EXACT_VERSION_RESOLVED	VALIDATED	source_objects/GCF_003292875.1	2059368	e39ac1e9b874b2925f3692c7758143aa14df1504326ce392330a48f3841e7f5b	ncbi_dataset/data/GCF_003292875.1/GCF_003292875.1_ASM329287v1_genomic.fna	5189195	f91a48381c32194695579c5c640dd13e351bbdb529e2db9de96209646575802a	ncbi_dataset/data/GCF_003292875.1/genomic.gff	cbdee2c5421740fdab659161b5c99db4172c40ac8d26cbaa25a67db61acd69c3	ALIASES_VALIDATED_NO_TRANSFORMED_GFF	canonical_objects/GCF_003292875.1	canonical_objects/GCF_003292875.1/GCF_003292875.1.pansn.fa.gz	1462838	ef816372b783fd32afe89c95f7ea23af9c04dc4fc74bb11e97b62040c30988cd	5d88ea7de1adb9eeeaf42813475a5a4b35a96b0230e5fcbf750fe993d09feb00	7d03590a9a14917051272319099134ded336ca5a6482ca37fb1beab7782a31fd	f6cdcff5ec9ca37c7d2c33453c299bf96220458a0ee07e380d6880f47917663e	9c6a4ae438365b1abe32abd19cd0a07b1ceb905e83c366998340b0066167de9c	65fef2a49d48d3e020bcbe9690d65db2872741042457b393864218768f02fabe	373	5084290	INSUFFICIENT_FOR_RANGE_RESUME	.	.	1	0	2026-07-25T00:33:34.766757Z	03964c27f7f9a5b4623e5cbfe6a1d24fb291ef74a5a4d76515bb3331283cbd14
181	asm-v1-b9f037fe1f1d19e481d31039	GCF_000647475.1	EXACT_VERSION_RESOLVED	VALIDATED	source_objects/GCF_000647475.1	2016625	ed9b0cc947e58c547272f92fca6a2287accbdde0e0233f6bf9cc3390048fb53f	ncbi_dataset/data/GCF_000647475.1/GCF_000647475.1_I-151_clc_bio_denovo_genomic.fna	5222139	c16c343738a00eec360a1c5c1c30fa3ff2ed760490b6bdac6a1f21f87a8130ba	ncbi_dataset/data/GCF_000647475.1/genomic.gff	96b48a135d5ad7164954bd8ea9d8823b46f09ffa6df6853d1b91b2ce04531139	ALIASES_VALIDATED_NO_TRANSFORMED_GFF	canonical_objects/GCF_000647475.1	canonical_objects/GCF_000647475.1/GCF_000647475.1.pansn.fa.gz	1461531	9d9cf551392741c768689f4ef841eea5965ae54156bc7b738451e660ff5ca967	c9630b63d23645fb63a3069091a76822879fe6c310b4f07d7bac6a645ef405fd	d37edc738ee86a442d919acaa548aef112da9ac1c298303f4d3623ce58da884b	c9fc379e23cf119ba6ecdfa080d01d0bb449da2019f86df741e31d12d19d6450	9954a37d6c33328ddf0508213671eed2e0e26555c9d17f1f492da867dda70677	b7c82522a81b4cd440b83fd44263fc43eec70e074ef64589bc26e24a9d23713f	187	5138655	INSUFFICIENT_FOR_RANGE_RESUME	.	.	1	0	2026-07-25T00:33:37.930999Z	4e78022973c57b78b0bab035a22c09194b8ec17412a2b024c59b7dc6a5bf28ab
182	asm-v1-c2b4dece194a16291f6270a0	GCF_003293265.1	EXACT_VERSION_RESOLVED	VALIDATED	source_objects/GCF_003293265.1	1906212	f24f01d427ad341b9412cd23a99a16a2344f5f26fdf66dbde49b1dff012f87a0	ncbi_dataset/data/GCF_003293265.1/GCF_003293265.1_ASM329326v1_genomic.fna	4864271	03d4f27ff5332f9867c360247793e7f4bf782a9250ad1a2c83a3c9d429a6de6b	ncbi_dataset/data/GCF_003293265.1/genomic.gff	c3841eeeeac14b86c255e0b0d0cdff15901fb4b4fc9b8ed3d00ceda4175e6973	ALIASES_VALIDATED_NO_TRANSFORMED_GFF	canonical_objects/GCF_003293265.1	canonical_objects/GCF_003293265.1/GCF_003293265.1.pansn.fa.gz	1373481	1eb9353d69060a5563873d5bbad93a1c434e9924936feb00b3de9d4cb35a5964	9de5ab647447feb03c523947d9ff1bcc340c5530903d0ae3e41900e63e85ff50	9dae071a159dfb492b587ad2a0f5ea0db6f8fcec019dff50c2ef811a7fc730b4	0cb140a9f2fccb58d21e1c41da1c37491aa885649b8b71c93321b525d751388a	f639ab5fe9ead3b0f285209a12518d9188fa30f56f9f3f2897f0327e70db3a26	e4e250bb0e30afe22ff9748ef8f706ea5534d175a93392bfd11878c875e97da9	143	4788383	INSUFFICIENT_FOR_RANGE_RESUME	.	.	1	0	2026-07-25T00:33:40.829569Z	f29f221b7cbf1e9d10bf8ae30402f48f25164f166ad34671bb61f148f50c1f18
183	asm-v1-93e0f514730fb93e33760692	GCF_002467555.1	EXACT_VERSION_RESOLVED	VALIDATED	source_objects/GCF_002467555.1	1905301	a96c00962f1f8f47a419ff2970f5d9764ecdfb6949553ff06a268a77bc9640c4	ncbi_dataset/data/GCF_002467555.1/GCF_002467555.1_ASM246755v1_genomic.fna	4896693	375fc732877509a34c2257b72ba38b24043ecf772909467a4a44e1708afe0368	ncbi_dataset/data/GCF_002467555.1/genomic.gff	7bac4ec1437a7051b08b1f725846cf49e67e45b854eb047ae4142c4a746d1c1a	ALIASES_VALIDATED_NO_TRANSFORMED_GFF	canonical_objects/GCF_002467555.1	canonical_objects/GCF_002467555.1/GCF_002467555.1.pansn.fa.gz	1378894	085d77ccc20aae473ab2f4638b821f80eb027f244111d73c852f3ae87c38dd7c	a154ed8ed072c3e3b89e9523367f0e8456f260538127c5686dc68cd084fe19d6	15f75bc4096aa60265dedf5292f0ed1e0d100dd522a6cdf287730fb6e7e49de0	d52ca5644c591fa70bde8355a06ff26941a1f16a110082b3d87b4cc3f5b1e7e0	c79b4c83861472b60f68ca087d75d2a7a62f79fe6aa8a14cc8ea3e052e230422	d100522550cb661a26f29c3695ec8241588ccb3e71eaef7fbd79ccf1f94bef10	108	4823068	INSUFFICIENT_FOR_RANGE_RESUME	.	.	1	0	2026-07-25T00:33:43.043623Z	d3fb9df52823151909137051fb788740748e69106ea36cecf45be28d8af6722b
184	asm-v1-a1676ab352c410050bf8e59b	GCF_904810175.1	EXACT_VERSION_RESOLVED	VALIDATED	source_objects/GCF_904810175.1	1951799	c9ad7c0dc8068bee24441ccb9b49ed887bd60bc1774a22a6195a08233a892899	ncbi_dataset/data/GCF_904810175.1/GCF_904810175.1_24742_1_49_genomic.fna	4991673	0a0384014c9ed08db5816274887a50e7a36fee06f0cda57e89b4cab534f7ab1d	ncbi_dataset/data/GCF_904810175.1/genomic.gff	76a6ab806079d53d4eaf7337a710832a95885992993b5a2072f2396f1173bc2a	ALIASES_VALIDATED_NO_TRANSFORMED_GFF	canonical_objects/GCF_904810175.1	canonical_objects/GCF_904810175.1/GCF_904810175.1.pansn.fa.gz	1399361	0b72e6317377a2ef1b70b8695fcff11001f012708c41b99744682ccefe6226b3	62abf261de5d716864d9b5d5e5edfb9d5b23a886873bc524ff5608035d1976c2	e2f6f30a881f37d5fb4d407e3fc16dcd88b4795504bb8069967ded9b5dddc425	28fee128f2294f9b447197a5e4ae4f0e73a822c8e01e5420f54a1d41c5c5e800	c39e0dbdad9d45d8e9d2842beced7a0576d8b19cba9483a7e33a4451fe42e2a6	92c36ada52ef571e4423832615a7cf9633ad096dc06285474a1f6f878ea803cc	62	4924630	INSUFFICIENT_FOR_RANGE_RESUME	.	.	1	0	2026-07-25T00:33:45.834074Z	8827164ce4a4579b8094a42ab890d77e4d9ee79894ba3a56e30132005444630d
185	asm-v1-251de39be7e1c44540c9e3da	GCF_003367575.1	EXACT_VERSION_RESOLVED	VALIDATED	source_objects/GCF_003367575.1	1935775	a93d79689f0a256fb78b46923fa517d550fe4d9466ad9e0f1fc74ba05383c947	ncbi_dataset/data/GCF_003367575.1/GCF_003367575.1_ASM336757v1_genomic.fna	5000252	15c087a2a7681b1da1f608694f2e4a30fcff33dc3974d9c624ac4300b3ebe040	ncbi_dataset/data/GCF_003367575.1/genomic.gff	5357561a6d61ab71e9f753a659f10701029f2ef584a75d8cc18e4b3397724fae	ALIASES_VALIDATED_NO_TRANSFORMED_GFF	canonical_objects/GCF_003367575.1	canonical_objects/GCF_003367575.1/GCF_003367575.1.pansn.fa.gz	1400037	6118dfd143e1cea1a5b8c0ff78b978cbcbfa6a43c939c644d20d9e9f0751f2ad	5cabf53206cc1256cfffac1b34872d38675eb3d691618f1da07eb2fa78156aab	1a814d4db19e12f5929dcaee4085d5e46aca1f5aaa48ed9b2908ffa88345b022	64a07f574d825a2bf85dd6107965b2b6940821dd04e24b8b09d9c6399d122bfc	5a0d6f6947b45663655362ef6dd068e00bf5b861e531cf12a2090607f1deb80f	30f2f755d8c186160007021e93177cb7d15bf3e053dbf773f0eb1266ed52cea3	2	4938383	INSUFFICIENT_FOR_RANGE_RESUME	.	.	1	0	2026-07-25T00:33:47.841188Z	b83a1eb725922bf88266dbd1b9e9d34dc3eadeb72ed42d69ebc56d41de69a5dd
186	asm-v1-2e65102e92a297031a2b0cf7	GCF_009880525.1	EXACT_VERSION_RESOLVED	VALIDATED	source_objects/GCF_009880525.1	1906846	97c2b38ec71a2a4591c55fe724d41fd9dd94f9e91412d27db16d5986057043ab	ncbi_dataset/data/GCF_009880525.1/GCF_009880525.1_ASM988052v1_genomic.fna	4934373	04bad4cacf757ba748cdaaa03ec0cb65ca1d658c5290cbaab9039c4a294d8918	ncbi_dataset/data/GCF_009880525.1/genomic.gff	2c5a959cc5e17af66ec62f721fabf2d7a2a77f64b257381e6f802793c1e529e5	ALIASES_VALIDATED_NO_TRANSFORMED_GFF	canonical_objects/GCF_009880525.1	canonical_objects/GCF_009880525.1/GCF_009880525.1.pansn.fa.gz	1382517	da793faaa3a96ee48e70ecf1b0d2da726b8ef560fd6bc2f9fdcb1e8917b3f038	8ac165f7820fc1fbc4a246c7020322de6642f3bffb894040a7fd8ba4969e798f	237e74bf15f58835a8361dc18908d820e79b37137f1a28fda3c8efd00074e879	ebdac29f6bfc459843f4b012c5b1cc5803e75ace65fd0ebbe8c40eabd687bce1	1037c2863f4d4e8e0b1aeee6a5ebe98086751d53d44716cfa34ca043f7485330	c4016c982460ae76bb59e968ea35ef0d5fb2873ddc01b66f6becad6132e95db7	50	4867399	INSUFFICIENT_FOR_RANGE_RESUME	.	.	1	0	2026-07-25T00:33:49.980025Z	2d9d8cb9cbe7bc075cb577a8a2a9d67c78f3e9e16e8914c3312677ccc3ff9954
187	asm-v1-ea4bee677ba1d5d62e3305c9	GCF_000752535.1	EXACT_VERSION_RESOLVED	VALIDATED	source_objects/GCF_000752535.1	2089709	2195600729d77c8ac2ea40c1ec6c9be4de501d30c7f1810dcfca2c3df9b6afdc	ncbi_dataset/data/GCF_000752535.1/GCF_000752535.1_FHI67_genomic.fna	5348491	fda37405ca3c3566f15cb5b8bb5439e5d2084678a3fbdc1636f426d156e19be4	ncbi_dataset/data/GCF_000752535.1/genomic.gff	72dd35f65cbe0a80224c23705d9e458cb22721370616f90b86a585c37ca903eb	ALIASES_VALIDATED_NO_TRANSFORMED_GFF	canonical_objects/GCF_000752535.1	canonical_objects/GCF_000752535.1/GCF_000752535.1.pansn.fa.gz	1503990	836b52d12c661196d59575598709a37b9571aec6d0bb8574de7c0eb6b17ab5ce	d21d55d864763c48347d2f82f146cf04361ad8dc4c19685fd684559953c58925	61314b98d3b869c475412e338fa8af7d80f2bb74e2cb9c08d25461c53cddaff4	b88228182030c69ab64bccae179b9920ea9cc037c98da221e5238e27d398ef0c	3352c39b177a316b43a2f02c2f75ac832788d4160dc6df9df3d1c4506dbc1f5f	ec84be7ff305fc79ff676f2fe5eccad7b130e014ff95e65dd897eb09917a6574	169	5269023	INSUFFICIENT_FOR_RANGE_RESUME	.	.	1	0	2026-07-25T00:33:52.555788Z	773e884c51d25fbc404e22cbbe76ae445da45c3dbb679140fcadc6a71cff4e1e
188	asm-v1-227c65ff97217d46d0fb82f9	GCF_011045875.1	EXACT_VERSION_RESOLVED	VALIDATED	source_objects/GCF_011045875.1	1877559	49412a37583acc958efa3aa07266d300128e649962388eeb15d0eff53c28174b	ncbi_dataset/data/GCF_011045875.1/GCF_011045875.1_ASM1104587v1_genomic.fna	4852830	58e36724567e4e4574e2e080815800f685b0018c42efeee4e6dc99e82a097ed1	ncbi_dataset/data/GCF_011045875.1/genomic.gff	098efb4ff77554252712e53c7e7203a27a80008694015ec90bb09b71e331b972	QUARANTINED_SOURCE_GFF_NO_ALIAS_VIEW	canonical_objects/GCF_011045875.1	canonical_objects/GCF_011045875.1/GCF_011045875.1.pansn.fa.gz	1355583	0218f9ce40d4467d1cece4d6d1c6e419364b0c4351d75eff452338a1c2126ce5	2c48d6fab5b943ac39e86ea61cb959fe44c31d69deec3f451762695a31382657	b7179ee14df64bc6e85013fb3227f65f95a4adc5a7f5c392c38faeb567fd7452	157eba7a828378c979c231715fbb0ab37581c8840af133d7f90619efe2aa2b12	1309eb3763124ce1c9ca649bcd345f8c6a59657d6027650b9658e9dd8a570f2b	cd40aa389a30100c781d654e00f2807198c3c498d97099f6457427282fc8f296	6	4792435	INSUFFICIENT_FOR_RANGE_RESUME	.	.	1	0	2026-07-25T00:33:54.484442Z	e64e93045beb50b070ffeb8e8d15136f00f721a29a3c8ce5a7c346cfae3dbfb9
