cohort_order	accession	artifact_role	storage_release_id	storage_root	relative_path	bytes	sha256	reuse_status	row_sha256
2	GCF_000812325.1	canonical_bgzf	canonical-cohort-010-v1-e71484de9994fc28	/home/erikg/phind-data/ecoli26k/v1/releases/run-10-assembly-acquisition/canonical-cohort-010-v1-e71484de9994fc28	canonical_objects/GCF_000812325.1/GCF_000812325.1.pansn.fa.gz	1501230	04bd9d8bb7a275e90faef51d8f95f84d5dd77a9c75124aa34a002a0cf13a636c	REUSED_PREDECESSOR_BY_DIGEST	46576df8f15f59c1d30320dcd94ed0519e2b2e4fe2a155bfda3ff714228ed329
2	GCF_000812325.1	fai	canonical-cohort-010-v1-e71484de9994fc28	/home/erikg/phind-data/ecoli26k/v1/releases/run-10-assembly-acquisition/canonical-cohort-010-v1-e71484de9994fc28	canonical_objects/GCF_000812325.1/GCF_000812325.1.pansn.fa.gz.fai	12991	c4db26c2b01c4a5ad2b834a5cf203da599c39aa4924f5eacffdb58541b510568	REUSED_PREDECESSOR_BY_DIGEST	bd63990b82ef3396a60ccae518569c3e515f1f840376fb36dd2a7ac697e2a752
2	GCF_000812325.1	gzi	canonical-cohort-010-v1-e71484de9994fc28	/home/erikg/phind-data/ecoli26k/v1/releases/run-10-assembly-acquisition/canonical-cohort-010-v1-e71484de9994fc28	canonical_objects/GCF_000812325.1/GCF_000812325.1.pansn.fa.gz.gzi	1304	2c7e090b82f553ccc9c5436d9971cf8fda20d61b252c2bee5a13bad25005e4d0	REUSED_PREDECESSOR_BY_DIGEST	7705ef9b44bce23ac261d90bc18dc1756fada3394ca7f2b1077b6e256e5d20c9
2	GCF_000812325.1	contig_crosswalk	canonical-cohort-010-v1-e71484de9994fc28	/home/erikg/phind-data/ecoli26k/v1/releases/run-10-assembly-acquisition/canonical-cohort-010-v1-e71484de9994fc28	canonical_objects/GCF_000812325.1/contigs.tsv	160541	2c6fd3af5eee0a599892e7f069ba0bfd833536ed7ae625f1e75813a7bb0d4c70	REUSED_PREDECESSOR_BY_DIGEST	9c3b117abe3f5425205468171208993ada79bfe67a8d5a88d76c56e350b077c9
2	GCF_000812325.1	annotation_aliases	canonical-cohort-010-v1-e71484de9994fc28	/home/erikg/phind-data/ecoli26k/v1/releases/run-10-assembly-acquisition/canonical-cohort-010-v1-e71484de9994fc28	canonical_objects/GCF_000812325.1/annotation_aliases.tsv	80238	43d2c954a5cab62e7009209170eb7e5a6455a332ab581d5a5e4996d6b0ac2de9	REUSED_PREDECESSOR_BY_DIGEST	00216067e6afaec764dc2c4f472da8afe85308fc4deb6368865fc8f360ce2cb2
2	GCF_000812325.1	canonical_manifest	canonical-cohort-010-v1-e71484de9994fc28	/home/erikg/phind-data/ecoli26k/v1/releases/run-10-assembly-acquisition/canonical-cohort-010-v1-e71484de9994fc28	canonical_objects/GCF_000812325.1/manifest.json	2349	6a7720f5af40a24a5d852d02409a59cd00a41b0009292c0e560ddfdcd520588d	REUSED_PREDECESSOR_BY_DIGEST	3a5ce2ee36d856e6686a2babaa5bfb7c8d7503606211bf1fc2041fb9ed80d40b
3	GCF_002302315.1	source_package	canonical-cohort-010-v1-e71484de9994fc28	/home/erikg/phind-data/ecoli26k/v1/releases/run-10-assembly-acquisition/canonical-cohort-010-v1-e71484de9994fc28	source_objects/GCF_002302315.1/package.zip	2085137	8a6d56df3750848468d99d77950dcb6afbcaa23ca3d17e594670cd0420f28630	REUSED_PREDECESSOR_BY_DIGEST	26f2168729d6b5575cc6d0eecaa84bea9fa85c58e5830c5c38cca1ac3c7197ea
3	GCF_002302315.1	source_manifest	canonical-cohort-010-v1-e71484de9994fc28	/home/erikg/phind-data/ecoli26k/v1/releases/run-10-assembly-acquisition/canonical-cohort-010-v1-e71484de9994fc28	source_objects/GCF_002302315.1/manifest.json	3830	d28098762882dc89908e8c96d5e64e36d9f884bf55984d9d5c4327265c9d8f63	REUSED_PREDECESSOR_BY_DIGEST	ba7aa3d32b66d67f2912acc3e0a4909984723705a9f2eb90c02c90e17ffdbd70
3	GCF_002302315.1	canonical_bgzf	canonical-cohort-010-v1-e71484de9994fc28	/home/erikg/phind-data/ecoli26k/v1/releases/run-10-assembly-acquisition/canonical-cohort-010-v1-e71484de9994fc28	canonical_objects/GCF_002302315.1/GCF_002302315.1.pansn.fa.gz	1504775	d1d2dbb06812d9c698d097f8388b24cd358e475fb3966bebeb281e601559c249	REUSED_PREDECESSOR_BY_DIGEST	ec6ad13b84a28fd876531e2199eb7d2a01e7d5dbd1a13082e2bc0bca2ed26b2f
3	GCF_002302315.1	fai	canonical-cohort-010-v1-e71484de9994fc28	/home/erikg/phind-data/ecoli26k/v1/releases/run-10-assembly-acquisition/canonical-cohort-010-v1-e71484de9994fc28	canonical_objects/GCF_002302315.1/GCF_002302315.1.pansn.fa.gz.fai	154	1c79eb0ec228b4a0805e3eba9cc28cd340515ddb6a88d45afe7f3c8a7d9bc1fa	REUSED_PREDECESSOR_BY_DIGEST	7857a40d6fcc56c551279181076441032d3a3a58100700d17587ae7cd0bb2c38
3	GCF_002302315.1	gzi	canonical-cohort-010-v1-e71484de9994fc28	/home/erikg/phind-data/ecoli26k/v1/releases/run-10-assembly-acquisition/canonical-cohort-010-v1-e71484de9994fc28	canonical_objects/GCF_002302315.1/GCF_002302315.1.pansn.fa.gz.gzi	1320	47c3b7542f0fc8f784f35bcdd3b663614d9833c54df0dcb89aec51f3ceaf62c5	REUSED_PREDECESSOR_BY_DIGEST	3c0f46e9bcb27a05d5e95e6e770406c9de78872bd47154846b2dbcfca6b5a7af
3	GCF_002302315.1	contig_crosswalk	canonical-cohort-010-v1-e71484de9994fc28	/home/erikg/phind-data/ecoli26k/v1/releases/run-10-assembly-acquisition/canonical-cohort-010-v1-e71484de9994fc28	canonical_objects/GCF_002302315.1/contigs.tsv	2464	f64978acc15e2ea72c5bd1e50a88c29bc618e5055d3021370b58de6b7fe51cae	REUSED_PREDECESSOR_BY_DIGEST	500c10cf87befe8a22bca6a89c787588900f0e48e2fbd9f23d6b9f301b45d363
3	GCF_002302315.1	annotation_aliases	canonical-cohort-010-v1-e71484de9994fc28	/home/erikg/phind-data/ecoli26k/v1/releases/run-10-assembly-acquisition/canonical-cohort-010-v1-e71484de9994fc28	canonical_objects/GCF_002302315.1/annotation_aliases.tsv	1176	fec3efc63aee59c51359be0e2b92f0057d771bb6ce355338d18f291bb1d68b97	REUSED_PREDECESSOR_BY_DIGEST	32c5e178bc4e7b3815238dfc4d20e8a80f9be793ea957f242ed5ff0bb3f19c37
3	GCF_002302315.1	canonical_manifest	canonical-cohort-010-v1-e71484de9994fc28	/home/erikg/phind-data/ecoli26k/v1/releases/run-10-assembly-acquisition/canonical-cohort-010-v1-e71484de9994fc28	canonical_objects/GCF_002302315.1/manifest.json	2344	6c35fa1a859b5a8ba4902cef15a9ef18fca011fb489b301fea713cc4c287f930	REUSED_PREDECESSOR_BY_DIGEST	6987aa8253bf65b30cceec5e76c6a4be0855a32778650f0b6364eb317a5e6ff1
4	GCF_004664255.1	source_package	canonical-cohort-010-v1-e71484de9994fc28	/home/erikg/phind-data/ecoli26k/v1/releases/run-10-assembly-acquisition/canonical-cohort-010-v1-e71484de9994fc28	source_objects/GCF_004664255.1/package.zip	2034978	6e2e0aadfdac5029ea6f188fefcb65890726307562c7cc4db3e24e51572a6b87	REUSED_PREDECESSOR_BY_DIGEST	50938e7f3b76d48e9857e1acfcdbe5f5c4c4eeff76ff5205fa3f2306c14db227
4	GCF_004664255.1	source_manifest	canonical-cohort-010-v1-e71484de9994fc28	/home/erikg/phind-data/ecoli26k/v1/releases/run-10-assembly-acquisition/canonical-cohort-010-v1-e71484de9994fc28	source_objects/GCF_004664255.1/manifest.json	3830	361bcffcd420bc2f1e72d5dc81e70dca510349f39bc549f848ee14d7c1a163bf	REUSED_PREDECESSOR_BY_DIGEST	1509045d330adf0a769aa453493d38ca73524dbee901e510a87bc32cd5d16b00
4	GCF_004664255.1	canonical_bgzf	canonical-cohort-010-v1-e71484de9994fc28	/home/erikg/phind-data/ecoli26k/v1/releases/run-10-assembly-acquisition/canonical-cohort-010-v1-e71484de9994fc28	canonical_objects/GCF_004664255.1/GCF_004664255.1.pansn.fa.gz	1454522	f8b058d388a91cd25ba6e222f93a225801ca50ac7367f5e3bac035baebffcdf3	REUSED_PREDECESSOR_BY_DIGEST	a7f380e3d83919fa3127e17cf311eef01d48407760f855193b916a37dd47b6e7
4	GCF_004664255.1	fai	canonical-cohort-010-v1-e71484de9994fc28	/home/erikg/phind-data/ecoli26k/v1/releases/run-10-assembly-acquisition/canonical-cohort-010-v1-e71484de9994fc28	canonical_objects/GCF_004664255.1/GCF_004664255.1.pansn.fa.gz.fai	7866	eec05b85badba0a8361e0612ea90e80a09b34f81850b613779a942c513362bfd	REUSED_PREDECESSOR_BY_DIGEST	bbb88751ac5b53e5f20d10c679f29ef596fc67e6b098bbd694a34090f1246aaf
4	GCF_004664255.1	gzi	canonical-cohort-010-v1-e71484de9994fc28	/home/erikg/phind-data/ecoli26k/v1/releases/run-10-assembly-acquisition/canonical-cohort-010-v1-e71484de9994fc28	canonical_objects/GCF_004664255.1/GCF_004664255.1.pansn.fa.gz.gzi	1272	f22d187dd8dd35b997fa6d42004707b29ae6a2c4be92fe609e78d0625a5b0ad5	REUSED_PREDECESSOR_BY_DIGEST	9db114a55fa5cb518b7a41f98d513c64774abf64c825f69176f518f64e293495
4	GCF_004664255.1	contig_crosswalk	canonical-cohort-010-v1-e71484de9994fc28	/home/erikg/phind-data/ecoli26k/v1/releases/run-10-assembly-acquisition/canonical-cohort-010-v1-e71484de9994fc28	canonical_objects/GCF_004664255.1/contigs.tsv	108601	19ac1b7cfbbf4759907e5c416fcdb8e00cece6eed870f38a14b1f8f91324bc48	REUSED_PREDECESSOR_BY_DIGEST	a6658512823ef0875c2ac16eb786e23062a1a5ac4099953830612f5c9d8530a6
4	GCF_004664255.1	annotation_aliases	canonical-cohort-010-v1-e71484de9994fc28	/home/erikg/phind-data/ecoli26k/v1/releases/run-10-assembly-acquisition/canonical-cohort-010-v1-e71484de9994fc28	canonical_objects/GCF_004664255.1/annotation_aliases.tsv	48804	5806d2c74ea76b1f57da1017e03bda43ba408b1ed47e669cf1144dfb5597ced2	REUSED_PREDECESSOR_BY_DIGEST	a312c0724932c9cd7cfc27ee6867ab0096882bf39634203ea2a7be1bf3bb90be
4	GCF_004664255.1	canonical_manifest	canonical-cohort-010-v1-e71484de9994fc28	/home/erikg/phind-data/ecoli26k/v1/releases/run-10-assembly-acquisition/canonical-cohort-010-v1-e71484de9994fc28	canonical_objects/GCF_004664255.1/manifest.json	2349	ee3f180033def594c835eaa925933ed8691944ad4f4fbf691f3fe3b11faece85	REUSED_PREDECESSOR_BY_DIGEST	e07640a393d056aedc61b6e6ccb24cd20f843163eb0115977338682ee8b732b9
5	GCF_015644385.1	source_package	canonical-cohort-010-v1-e71484de9994fc28	/home/erikg/phind-data/ecoli26k/v1/releases/run-10-assembly-acquisition/canonical-cohort-010-v1-e71484de9994fc28	source_objects/GCF_015644385.1/package.zip	2046069	3823adf6dd082e687df2234ae61666fb3659b30bc4367449405fc9f3faccbe34	REUSED_PREDECESSOR_BY_DIGEST	bb6bf2c4856979f50bb13e73abc3479b30b4437855c3788b5a90aa5efead9baf
5	GCF_015644385.1	source_manifest	canonical-cohort-010-v1-e71484de9994fc28	/home/erikg/phind-data/ecoli26k/v1/releases/run-10-assembly-acquisition/canonical-cohort-010-v1-e71484de9994fc28	source_objects/GCF_015644385.1/manifest.json	3831	2a51bc460d0434f420406af39b0a90c962cdbf3b38fc4f9164838e1490787487	REUSED_PREDECESSOR_BY_DIGEST	e1a1dd1fdc99a5226714838f8d690a6951b2b098dbae1d99e3b3d4436f519431
5	GCF_015644385.1	canonical_bgzf	canonical-cohort-010-v1-e71484de9994fc28	/home/erikg/phind-data/ecoli26k/v1/releases/run-10-assembly-acquisition/canonical-cohort-010-v1-e71484de9994fc28	canonical_objects/GCF_015644385.1/GCF_015644385.1.pansn.fa.gz	1465307	eda00ad6203fb814d8ad6f7d58cc2c8da9215b061ac67c47b8aaebdadb906572	REUSED_PREDECESSOR_BY_DIGEST	7bacabfdadaecbec71a5fcf22f82a3f0106f892e767312af3f826f68445a8fbd
5	GCF_015644385.1	fai	canonical-cohort-010-v1-e71484de9994fc28	/home/erikg/phind-data/ecoli26k/v1/releases/run-10-assembly-acquisition/canonical-cohort-010-v1-e71484de9994fc28	canonical_objects/GCF_015644385.1/GCF_015644385.1.pansn.fa.gz.fai	7985	002694446fd5214a6bac64b6cc649ba97d6abd84f161c4fdc1cd272c2341a707	REUSED_PREDECESSOR_BY_DIGEST	b44bc1d7b330e4ed84464dc37dbd9e7ffbdc3c1f80bc24128cd3b03bd0cba412
5	GCF_015644385.1	gzi	canonical-cohort-010-v1-e71484de9994fc28	/home/erikg/phind-data/ecoli26k/v1/releases/run-10-assembly-acquisition/canonical-cohort-010-v1-e71484de9994fc28	canonical_objects/GCF_015644385.1/GCF_015644385.1.pansn.fa.gz.gzi	1272	b98a83646b1741741f9e0842058f8ea5abbf5ad3344947b44a1785bbaa02d4f5	REUSED_PREDECESSOR_BY_DIGEST	1f56eb94dbd163ebf947b68305a7f4d605c022669c67bbb9c0f2df514e9e73e7
5	GCF_015644385.1	contig_crosswalk	canonical-cohort-010-v1-e71484de9994fc28	/home/erikg/phind-data/ecoli26k/v1/releases/run-10-assembly-acquisition/canonical-cohort-010-v1-e71484de9994fc28	canonical_objects/GCF_015644385.1/contigs.tsv	106675	3c8ea86dc6ba73814ea67a763b267085ed10623e070503bac37b23145a1e5bae	REUSED_PREDECESSOR_BY_DIGEST	4b5491cac901468608b8a1cae7cf3a474c7ea344e6de074497af8054cbff76e2
5	GCF_015644385.1	annotation_aliases	canonical-cohort-010-v1-e71484de9994fc28	/home/erikg/phind-data/ecoli26k/v1/releases/run-10-assembly-acquisition/canonical-cohort-010-v1-e71484de9994fc28	canonical_objects/GCF_015644385.1/annotation_aliases.tsv	50033	32c0051b878d10613d0fc77191b25889a4fbbd4f5a496af59bdbb426bc375922	REUSED_PREDECESSOR_BY_DIGEST	bffbd55a917157af4f6c5f3e0afffab1f47588fb5bf5562002ea97f558a15efd
5	GCF_015644385.1	canonical_manifest	canonical-cohort-010-v1-e71484de9994fc28	/home/erikg/phind-data/ecoli26k/v1/releases/run-10-assembly-acquisition/canonical-cohort-010-v1-e71484de9994fc28	canonical_objects/GCF_015644385.1/manifest.json	2350	9328ab8864f745b0b9a34449a8d0b18da0818e33c5674f7a7183d313f0817a56	REUSED_PREDECESSOR_BY_DIGEST	91810f1d244dce8a1adfe5a2583f8710f7cf8593efbd64937d495ff49a600a71
6	GCF_020829045.1	source_package	canonical-cohort-010-v1-e71484de9994fc28	/home/erikg/phind-data/ecoli26k/v1/releases/run-10-assembly-acquisition/canonical-cohort-010-v1-e71484de9994fc28	source_objects/GCF_020829045.1/package.zip	2027488	63721e1a18238618110fd4972b7c244e158efb7bfc5c7811cc2223384f8b8780	REUSED_PREDECESSOR_BY_DIGEST	a6062c7e438ef6470deacb0bc9bb5a594e84c5dd05dc79667429b9e7208bacae
6	GCF_020829045.1	source_manifest	canonical-cohort-010-v1-e71484de9994fc28	/home/erikg/phind-data/ecoli26k/v1/releases/run-10-assembly-acquisition/canonical-cohort-010-v1-e71484de9994fc28	source_objects/GCF_020829045.1/manifest.json	3831	6c47e6417d02e095042fc6b8156d126014e3a0032a529fff28d2329c02003031	REUSED_PREDECESSOR_BY_DIGEST	1429380eaa41076a964d9dfb6bd5add1c75139a1e3e9a06b94b98073066dd750
6	GCF_020829045.1	canonical_bgzf	canonical-cohort-010-v1-e71484de9994fc28	/home/erikg/phind-data/ecoli26k/v1/releases/run-10-assembly-acquisition/canonical-cohort-010-v1-e71484de9994fc28	canonical_objects/GCF_020829045.1/GCF_020829045.1.pansn.fa.gz	1463145	cfd7f44fb88c8bc457f23d91602cf55526d8319cdcdedd422e2659b20016aacf	REUSED_PREDECESSOR_BY_DIGEST	9356b822587347588bf633a41382ceed6c4dee970cbe799a8f27e6b48083b3cb
6	GCF_020829045.1	fai	canonical-cohort-010-v1-e71484de9994fc28	/home/erikg/phind-data/ecoli26k/v1/releases/run-10-assembly-acquisition/canonical-cohort-010-v1-e71484de9994fc28	canonical_objects/GCF_020829045.1/GCF_020829045.1.pansn.fa.gz.fai	457	38ab9b32ca74f9fc45a85576373a877e0e9deb49b5f8d90dc08169736921cc10	REUSED_PREDECESSOR_BY_DIGEST	e2ee25abb2135279e740fa4c5f4c182f997100c0082cfdd98bc29fe4433fcb34
6	GCF_020829045.1	gzi	canonical-cohort-010-v1-e71484de9994fc28	/home/erikg/phind-data/ecoli26k/v1/releases/run-10-assembly-acquisition/canonical-cohort-010-v1-e71484de9994fc28	canonical_objects/GCF_020829045.1/GCF_020829045.1.pansn.fa.gz.gzi	1288	3f11c63059a7c2859685372721932c434495afff86e69723f1c7fdb05f32dca3	REUSED_PREDECESSOR_BY_DIGEST	cd136507295b5063c7bf90053df449a47bccc9fe5250f548d8ce69c83fee0e14
6	GCF_020829045.1	contig_crosswalk	canonical-cohort-010-v1-e71484de9994fc28	/home/erikg/phind-data/ecoli26k/v1/releases/run-10-assembly-acquisition/canonical-cohort-010-v1-e71484de9994fc28	canonical_objects/GCF_020829045.1/contigs.tsv	6472	cca6244357a98acba290bd63f43cebfe290d52f1e065aac7b237f4bd8e9e5232	REUSED_PREDECESSOR_BY_DIGEST	1c764fac54836128aefc78f0df0a235868bc2fe155193a5e8d6a12d80722d9c7
6	GCF_020829045.1	annotation_aliases	canonical-cohort-010-v1-e71484de9994fc28	/home/erikg/phind-data/ecoli26k/v1/releases/run-10-assembly-acquisition/canonical-cohort-010-v1-e71484de9994fc28	canonical_objects/GCF_020829045.1/annotation_aliases.tsv	3096	a0fe3915c35f2be7c33a13ace4f8a81d3af229ef71e7e242982349c1b45d6826	REUSED_PREDECESSOR_BY_DIGEST	efd4d87c3e5d584873089032dbdad1d78740694160c81fe8cd259913244e6700
6	GCF_020829045.1	canonical_manifest	canonical-cohort-010-v1-e71484de9994fc28	/home/erikg/phind-data/ecoli26k/v1/releases/run-10-assembly-acquisition/canonical-cohort-010-v1-e71484de9994fc28	canonical_objects/GCF_020829045.1/manifest.json	2345	b079868a3d71a27c8f69c1dfd17eaddfe4cc587cdc6ab7841bd3cb467e496b8a	REUSED_PREDECESSOR_BY_DIGEST	053f27528d6d145ed76e8034907e5ca2c6f29d946c1e1ea2c9fb4b33debe3409
7	GCF_921380995.1	source_package	canonical-cohort-010-v1-e71484de9994fc28	/home/erikg/phind-data/ecoli26k/v1/releases/run-10-assembly-acquisition/canonical-cohort-010-v1-e71484de9994fc28	source_objects/GCF_921380995.1/package.zip	2063121	7df402b50da831353259a824e18ecc60398506f0e54d898485648ec6932bb247	REUSED_PREDECESSOR_BY_DIGEST	82b129455ec3e3bbbc9c4d8dcd4fe28f2a4d5055de697c0e00e3151f7e0943c5
7	GCF_921380995.1	source_manifest	canonical-cohort-010-v1-e71484de9994fc28	/home/erikg/phind-data/ecoli26k/v1/releases/run-10-assembly-acquisition/canonical-cohort-010-v1-e71484de9994fc28	source_objects/GCF_921380995.1/manifest.json	3825	bbbbfbaaeab5fd8bb01b1a15744360206913fbdb1d4a468b9d147e269d8bcc35	REUSED_PREDECESSOR_BY_DIGEST	08ac87fb9aa1b0c633bc4b70cb9c091d5f51db1cb80ee4ab4911e6e0464e9aad
7	GCF_921380995.1	canonical_bgzf	canonical-cohort-010-v1-e71484de9994fc28	/home/erikg/phind-data/ecoli26k/v1/releases/run-10-assembly-acquisition/canonical-cohort-010-v1-e71484de9994fc28	canonical_objects/GCF_921380995.1/GCF_921380995.1.pansn.fa.gz	1492512	63eccca9fbdae27b72a22f488a632572ff0d7134a87fae8adc1b55f994563734	REUSED_PREDECESSOR_BY_DIGEST	d71b9ac23308352bd3400a08a778e89755395402d9c9ae86bcd2c16e748618f7
7	GCF_921380995.1	fai	canonical-cohort-010-v1-e71484de9994fc28	/home/erikg/phind-data/ecoli26k/v1/releases/run-10-assembly-acquisition/canonical-cohort-010-v1-e71484de9994fc28	canonical_objects/GCF_921380995.1/GCF_921380995.1.pansn.fa.gz.fai	9305	5ec2b4ff99e9bd5bb2b2ff094096810dd625a72429872d76d7d81cb0fc9af11b	REUSED_PREDECESSOR_BY_DIGEST	05c96d65b59df3e7551787f8739b8c1992f98b927e7f86d27a42001ca5706f09
7	GCF_921380995.1	gzi	canonical-cohort-010-v1-e71484de9994fc28	/home/erikg/phind-data/ecoli26k/v1/releases/run-10-assembly-acquisition/canonical-cohort-010-v1-e71484de9994fc28	canonical_objects/GCF_921380995.1/GCF_921380995.1.pansn.fa.gz.gzi	1304	a4402d279ca400d375f7bd95f46425de46798e423388f385ba69e7b42d1ca8ad	REUSED_PREDECESSOR_BY_DIGEST	fa28696b2529071a9b4a108bceba9a72693a621b497075692e9b01ae194aef33
7	GCF_921380995.1	contig_crosswalk	canonical-cohort-010-v1-e71484de9994fc28	/home/erikg/phind-data/ecoli26k/v1/releases/run-10-assembly-acquisition/canonical-cohort-010-v1-e71484de9994fc28	canonical_objects/GCF_921380995.1/contigs.tsv	113305	1c679b68675612f0b0c1f43b524aebf6f23c5b7cbc9a3e5219120a83b1767c38	REUSED_PREDECESSOR_BY_DIGEST	fa193f219351aa9799bcd39a0c60c2def415e781d5cde11d89bd4ca60863b3d2
7	GCF_921380995.1	annotation_aliases	canonical-cohort-010-v1-e71484de9994fc28	/home/erikg/phind-data/ecoli26k/v1/releases/run-10-assembly-acquisition/canonical-cohort-010-v1-e71484de9994fc28	canonical_objects/GCF_921380995.1/annotation_aliases.tsv	57213	9659f5c4d46b9bf80e7953442f2ac196456a5cc072cfe63d2b0c4dad2cd25aa8	REUSED_PREDECESSOR_BY_DIGEST	710b1c3fe5d80ff4d426e91df156f0f5529ad37e52ea1eaaa357e8a1cbf7ae52
7	GCF_921380995.1	canonical_manifest	canonical-cohort-010-v1-e71484de9994fc28	/home/erikg/phind-data/ecoli26k/v1/releases/run-10-assembly-acquisition/canonical-cohort-010-v1-e71484de9994fc28	canonical_objects/GCF_921380995.1/manifest.json	2344	f449c4a962b76c2197b9d8aa248183f4148c0de3b3714f95975a519d797bc7c0	REUSED_PREDECESSOR_BY_DIGEST	16d5074c6d68376dd0323614a3eaa660e16f32cb9ebef48ae44b45eda3f3b6a3
