stage_b_order	assembly_id	accession	predecessor_resolution_status	terminal_state	source_object_relpath	source_package_bytes	source_package_sha256	source_fasta_member	source_fasta_bytes	source_decompressed_sha256	source_gff_member	source_gff_sha256	annotation_status	canonical_object_relpath	canonical_bgzf_relpath	canonical_bgzf_bytes	canonical_fasta_content_sha256	canonical_bgzf_sha256	fai_sha256	gzi_sha256	crosswalk_sha256	annotation_aliases_sha256	contig_count	total_bases	remote_identity_strength	remote_etag	remote_last_modified	download_attempts	range_resumes	validated_at_utc	row_sha256
66	asm-v1-8cc38f4de03fef066edb312e	GCF_003981675.1	EXACT_VERSION_RESOLVED	VALIDATED	source_objects/GCF_003981675.1	2058485	6fb8969fde44770eec3660c7646e5a9ca360678aaa28c17255e7b8fe7a0da7a6	ncbi_dataset/data/GCF_003981675.1/GCF_003981675.1_ASM398167v1_genomic.fna	5221477	a0739c3b1d1c25b1ba399240d22230f9834bbf2eae34da0f40793bf8cadf19c2	ncbi_dataset/data/GCF_003981675.1/genomic.gff	7dd8f2d6ee9d8d0d813f18f29b539a7b808e5ef5bdddcb15f57c6a0a4e84b912	ALIASES_VALIDATED_NO_TRANSFORMED_GFF	canonical_objects/GCF_003981675.1	canonical_objects/GCF_003981675.1/GCF_003981675.1.pansn.fa.gz	1472567	a0e0ff1ad94640c0d299d1b10bc21d3e8afad7e575ba5e8ad2f386d76c238284	83776355b6492212299ea59a4e0f5c8f2bf3ff01488693d5e9abdce9ea421678	f3bcf9054cc85b8ce28873a96fd26242aef5187e65482f4e6882ae63f366b6e5	5a6d8efa6020c2d14b76697e78b12aca1cd09dc13b9d7865874986a40dde4ef2	9b14f4abf9c21253007e280b65ecaa3d8b33b3b6fc0bc03e2261f3d43924e0e2	e28b41b422103c18b3b836d2360a3d5a0138e3cf32b17654c4ecbc24029facf2	267	5132727	INSUFFICIENT_FOR_RANGE_RESUME	.	.	1	0	2026-07-25T00:08:41.181923Z	23488feefcdf4013506fff64c4f918d86b6f542c0665440637a61635c25152b2
67	asm-v1-744a78fc7ef5643c50983785	GCF_905330275.1	EXACT_VERSION_VALID_METADATA_UNAVAILABLE	VALIDATED	source_objects/GCF_905330275.1	1974579	a2b28234b97b636a68bd03e53f6df6c3abcbb6086f575326e220b310ca5ca013	ncbi_dataset/data/GCF_905330275.1/GCF_905330275.1_AI2858v1_genomic.fna	5347604	57381ebeffbaee9c61982bd1761d9bfa45aa567225831565d957cba4f2deefbf	ncbi_dataset/data/GCF_905330275.1/genomic.gff	a90be65466705b98e693e228da12b0ec9223b072046845e85bdf691018e48f9f	ALIASES_VALIDATED_NO_TRANSFORMED_GFF	canonical_objects/GCF_905330275.1	canonical_objects/GCF_905330275.1/GCF_905330275.1.pansn.fa.gz	1496537	d0230bb1074978d5af009e08ca40ed8ebd5ff61baac3b6af76290d06c93d2f03	2b56e842754c43dacadb230678520803470513875254e46b4eac35609850a698	7aa7c8bbb2c96901c3c88c4f402838af594ec56c0c653a76d43ed16defd5c3d3	28919654086a66060506fa15a64573d448e699b322ceeb90fe5f2ee8625025a9	8a75378e7a72d14f50f22e9c7b0562f43260af916eaef7b8671db42d27b74697	e077ae8cbcf0d079f3ac616e5acd07cd8f3f19f41c00d98ac9ac3944babe4376	9	5280851	INSUFFICIENT_FOR_RANGE_RESUME	.	.	1	0	2026-07-25T00:08:43.475660Z	b750fbecd9ba1eb73a42783a5b23b5187b1eec8ce22bc0af13ee66140e378aae
68	asm-v1-89345e76194e6b4fe931f0cf	GCF_001617565.1	EXACT_VERSION_RESOLVED	VALIDATED	source_objects/GCF_001617565.1	2136930	51853d3ae4ba9592dab55aae0634dae9b0e2a47ff1000ee406ac282b51ef3a0c	ncbi_dataset/data/GCF_001617565.1/GCF_001617565.1_ASM161756v1_genomic.fna	5486590	77729582f45722840b706bf9cea39825802c923844ea71f25a07ee9879091273	ncbi_dataset/data/GCF_001617565.1/genomic.gff	9ed9566cfffbdef9b796d967e68768709225985a1d240ffd2a0cdef4b89baab0	QUARANTINED_SOURCE_GFF_NO_ALIAS_VIEW	canonical_objects/GCF_001617565.1	canonical_objects/GCF_001617565.1/GCF_001617565.1.pansn.fa.gz	1536984	0a2ab1a71a3f0b2b8b0da3b090e9df8519619d8b7acb2e17bcc39a97b80e2327	ae5a476d6663073daf3ee5bfc06497ce360e3377ed78c2807bb227f5298540fc	bc09570a664da220f18c51575532eedb00f81beaa918592fbbdbcce5a678224e	838e64cbe107f00e30b0d41da3178cd42a5f9591ee11e8c1739987af1a69b579	5702b9500b9db51df7312751417a8820f0f2d7a3a517bd82e66da014efba24c9	cd40aa389a30100c781d654e00f2807198c3c498d97099f6457427282fc8f296	7	5418293	INSUFFICIENT_FOR_RANGE_RESUME	.	.	1	0	2026-07-25T00:08:45.583779Z	37afe0d50ba59cb6110ed8bea05c1b872ea3f7b6f4e8de4516a00cd26dc5793c
69	asm-v1-d5b07e7950fe930d28259eae	GCF_003983415.1	EXACT_VERSION_RESOLVED	VALIDATED	source_objects/GCF_003983415.1	2009092	c6d7bc126858aeb428110eb78b69ad72c5b853626f1b7cc20881304abec0af38	ncbi_dataset/data/GCF_003983415.1/GCF_003983415.1_ASM398341v1_genomic.fna	5100016	d0c1b3c7f96fbfb328be8cd0436515870e376f7e293bb17abde738aa086de407	ncbi_dataset/data/GCF_003983415.1/genomic.gff	89b319649e46c5f8ab067ec75f942236fcf8817fef327773fd4db7f3bcc622c4	ALIASES_VALIDATED_NO_TRANSFORMED_GFF	canonical_objects/GCF_003983415.1	canonical_objects/GCF_003983415.1/GCF_003983415.1.pansn.fa.gz	1438284	90037ccff9c6ad585bfbab8619700b2860f5d38426b770d23b12598a098c24a3	a786f2b8179ce399f7a8c882950bfb988c75b941c6cb762350829e825376b627	72e1c434b688fa4d7c9a72741fdabcb5be204c16237f58f3d654656b40b74b6a	5f5937bd79dbd4c129f6c354224a4ad0c39ee9789773eb707ed60f26565556ee	32910d63ca1fc41a56e71ad2243996eb7aa2d978a2a3c864ef4f0d8ec04cab21	d563b4d08038559086c504bc0a33014ddef5114819c81630d346abcfd8c05df1	221	5016974	INSUFFICIENT_FOR_RANGE_RESUME	.	.	1	0	2026-07-25T00:08:49.328063Z	9565b9f682703beadb0f4123b37c192a14b1be19709e27e7be5fcbd3167dd952
70	asm-v1-2298b23611278b990e0debe1	GCF_009899475.1	EXACT_VERSION_RESOLVED	VALIDATED	source_objects/GCF_009899475.1	2130614	fd5a8873edddc4e22e53b317ffd3ff4f3f99aad1b2f509fa30d7eec0e5ad7fdb	ncbi_dataset/data/GCF_009899475.1/GCF_009899475.1_ASM989947v1_genomic.fna	5439293	91f095c3e276b0e96a8e4566c0e1509fb8c2fc0cc9b9dcbbf61bf9eb3c1a2077	ncbi_dataset/data/GCF_009899475.1/genomic.gff	0ae230fb571362eb007b415406487c695554a5b42706bcdf04de5266a637c69b	ALIASES_VALIDATED_NO_TRANSFORMED_GFF	canonical_objects/GCF_009899475.1	canonical_objects/GCF_009899475.1/GCF_009899475.1.pansn.fa.gz	1532387	02910908f6e174dbd0a53a0cb0b0556342cb924f0a92cdc3a6b286f81acf7bcb	c7b7e933f49a81ba1035a738cd817cf7d1032e069f084bb2d37d6a4f947475a7	7fa1ec6267cbeea0000bb6bb860c21e5a51c95e7c898f269e9930810b96b981b	9c2da447b85b9fd87f8349d3d30ce7fa27f9894813f31d8aeaadb91a8fa781e1	cce16cce6d81fe9d273b00a9eb8a1826ccc37d72d859682acd64d5018d769b05	b3813df0a7cc5249a6c47a2a41dda1a4098d0959579589457f4353951a128657	231	5348632	INSUFFICIENT_FOR_RANGE_RESUME	.	.	1	0	2026-07-25T00:08:53.490191Z	47486e7a562c7bbbb86e7f632afb63b5b6ae2db8b1626f56f84dbd610d662040
71	asm-v1-b3f32cbb29e6bab46510769a	GCF_002511115.1	EXACT_VERSION_RESOLVED	VALIDATED	source_objects/GCF_002511115.1	1853905	e1753d4c6a0cbf3447e6df7d8ebd1bd18d0d1f26f3042b61bf6cc77e84ce1d97	ncbi_dataset/data/GCF_002511115.1/GCF_002511115.1_ASM251111v1_genomic.fna	4734688	c2244fbfcd340126afeba65323104b2530720cb30509857fdedbaff475dfb8a9	ncbi_dataset/data/GCF_002511115.1/genomic.gff	99f0593a575c1c1c8b5215b5606d6d57b118e0480928d5ea587bb82ebb98295a	ALIASES_VALIDATED_NO_TRANSFORMED_GFF	canonical_objects/GCF_002511115.1	canonical_objects/GCF_002511115.1/GCF_002511115.1.pansn.fa.gz	1335152	0241f896df3d2a5a3013b919a8bdc6a4971d17ac7cf618ac38c36dca53993fef	949bb35fe224d7d472319886be52e98deff4a76292c4a9693f690f6ac7ed4a30	e1497641a93916d24ceb9e1cb038254571ec8eaa5033894552611de3abff45d8	e5452d5ed4b168ffb5cb9ec40363d91bff0346b7039d29f9884618eb7c86f721	c9b552e1a41f00c43ce36957103dc668d45045fc5dddbd3dee9d6240001e4884	eab7f9276dc5a58dbc0a8f1e297ec5f7b620740d30d41739007cf9252c3c0da4	160	4656326	INSUFFICIENT_FOR_RANGE_RESUME	.	.	1	0	2026-07-25T00:08:56.881736Z	7ccc7f5e00c3600b1dcae92a863a0b23103a210d1eba536cfb1ad38b99e85056
72	asm-v1-6cc2cc6a6bd4874236c4e0b6	GCF_001521595.1	EXACT_VERSION_RESOLVED	VALIDATED	source_objects/GCF_001521595.1	2098444	4c32e5df3680416e8cca5a64a317617061f3939db5b7c16b640eb073485ff2ef	ncbi_dataset/data/GCF_001521595.1/GCF_001521595.1_ASM152159v1_genomic.fna	5275344	e795646455f08304541d40549561aa854a7a9517ce54e9ac639f5fd9a8163813	ncbi_dataset/data/GCF_001521595.1/genomic.gff	a57f0bac993def4065d69c6649dd3745a739a615aedc84053eed1224a3f94bf3	ALIASES_VALIDATED_NO_TRANSFORMED_GFF	canonical_objects/GCF_001521595.1	canonical_objects/GCF_001521595.1/GCF_001521595.1.pansn.fa.gz	1488246	51a71c4ed7a8976d2089f8dd7254dad4493062b759e7f7e1c52c6efc48332dcb	9cef2dc55e86de0f454ec4a433aaf44a413034e3a0ea9cbf8fbbe99afb4d6202	95f4e29f802f51b4c32720778e0ff57f355bd5c397dfc26db40e12cc0814385d	672638959676b298f8305cb3e661f013637ae30782b7aba5137934a87cee661c	2dce247949b05e92ab8d2d9ef7605f37e694c5889c8f71b1be20b3c79cf5712a	6beba1b39c0352895b82b8042ffaa143e639ef52a479a6f2e9fe2d37ffa4f426	257	5181005	INSUFFICIENT_FOR_RANGE_RESUME	.	.	1	0	2026-07-25T00:08:59.877025Z	dff3275edfd9353f6dd2ad0874133ea0060c84356d66dd95cb73fd68e97c5db0
73	asm-v1-0483ccd2aa538f10924521f5	GCF_019351215.1	EXACT_VERSION_RESOLVED	VALIDATED	source_objects/GCF_019351215.1	2063876	e6a94776fa2c05cae659349bfd2a7d89715588dcb9f8639ee7f200f7d0739e43	ncbi_dataset/data/GCF_019351215.1/GCF_019351215.1_ASM1935121v1_genomic.fna	5231338	fe895ba8b99ff3db333ad8fd98cd91c283db4630c6cc834951b56faf4ca4d872	ncbi_dataset/data/GCF_019351215.1/genomic.gff	5290c9422570ca6a3c55ab5d44edca208ae5be45327bc35d1a1d5111bfc58755	ALIASES_VALIDATED_NO_TRANSFORMED_GFF	canonical_objects/GCF_019351215.1	canonical_objects/GCF_019351215.1/GCF_019351215.1.pansn.fa.gz	1465502	3e3e4c69ddf1b000f79918ab4cb4d05a494a44dc0b9bc06ae63a44cdb73d2b20	a5c39efdf2698a54befcefc7c2900cad3fe27f1430b65b200118bf5655dcaf73	8d50ae31be22e7c9e615726697e277eda93dca87c3ff0a4a3b985c7cc6b2b858	4686738999141ca2cd7f6b45bac7a4bcbcd8594e9d41e93046caed4deaaa0900	868dae5ed2fcd0a4f808d4c2aff383559ceb4ef36c7cf9bc95005de82f2d3fe1	3087906190d12a5f3fcddbf315691bffc925fd3420587f4789895e30e6290493	190	5143869	INSUFFICIENT_FOR_RANGE_RESUME	.	.	1	0	2026-07-25T00:09:02.795809Z	c2e952f113648b74e89791f942f7ffacf8a51795d71a5847600cf020b3803e1c
74	asm-v1-4b6dd2bf16ed7e1796c82446	GCF_020731765.1	EXACT_VERSION_RESOLVED	VALIDATED	source_objects/GCF_020731765.1	1882828	d7bbeb9668a5f06c77159890d225a0285f9c9f842fc9f9ae25d7f91083bac9d3	ncbi_dataset/data/GCF_020731765.1/GCF_020731765.1_ASM2073176v1_genomic.fna	4828585	4a310fe2a9c930fedd4033f6d69aa0c2bebbe0c273fa14e3fe0db7b0e6eb006b	ncbi_dataset/data/GCF_020731765.1/genomic.gff	14865a5144c3af155e06b3b0d0852b6ae185783c0b384147c59c1f6a7a5d4eae	ALIASES_VALIDATED_NO_TRANSFORMED_GFF	canonical_objects/GCF_020731765.1	canonical_objects/GCF_020731765.1/GCF_020731765.1.pansn.fa.gz	1358310	b8c69ee83b3b3252af9fa7cfa3e76a56eae9843c645bf7be72e18476af546013	3211bdd185d82986f3723f97914e92703b6970147bf1099320d07078b6b35c8e	8c64d82e1ff6c448ccf726063a36eca74b45486d4a43304838e119bce8e5afdb	ce685c2a168da05549af4228bcb134c6bdb9423acda18fb0b49b4960ffc28ff5	28e79e9cdc75ae96c121dc8dde071b56ffc4a6012f11519fae3607e3d116b3cd	e10dc6d260df3527cdf5323bb558940a049d26bc950b73062c46159aa9e4a5b8	135	4756244	INSUFFICIENT_FOR_RANGE_RESUME	.	.	1	0	2026-07-25T00:09:05.213579Z	470dfb468e627994094b2066c4e85b71245e5c26783f8c9d66549dd2542f54ec
75	asm-v1-60267ac131a09d147996f037	GCF_001577325.1	EXACT_VERSION_RESOLVED	VALIDATED	source_objects/GCF_001577325.1	2033107	9e36167f581ae20db225611a94c035d19fc364d854a9201804d5077a4db65927	ncbi_dataset/data/GCF_001577325.1/GCF_001577325.1_ASM157732v1_genomic.fna	5262248	d116ee21550627e98ddf5990b51671d508d8b8dc60f93a6473667027ed6424f9	ncbi_dataset/data/GCF_001577325.1/genomic.gff	6f881c57627b3ecf049b801fa6a3987036231c8867125b0891523848b967d9f3	QUARANTINED_SOURCE_GFF_NO_ALIAS_VIEW	canonical_objects/GCF_001577325.1	canonical_objects/GCF_001577325.1/GCF_001577325.1.pansn.fa.gz	1470518	fa9bc044768b3129e57790a0c42cc5d1feb8130bbf68473647e155cbb749eb71	951afaaeacd9fb679fc909cf1542d6970b02e378bc3702834942999972ff4b8d	c7b6d7760a27750558be035c0ace2bdec5ee390083ee1e9b3d0f1cce7f1c8139	41daba9a8f668ff05e9f98bd216c1920befd6fc7951aad240621cfbfb56ee835	67330d91a7bf0e5d85f4e92ce3d0c7872eee6547b36fc1873f38321e208a87d4	cd40aa389a30100c781d654e00f2807198c3c498d97099f6457427282fc8f296	3	5197049	INSUFFICIENT_FOR_RANGE_RESUME	.	.	1	0	2026-07-25T00:09:07.194460Z	4725329f4ee746472b52a4320512e1e7af3eb35f9323793c184f36caec5f78ff
76	asm-v1-9b414d6deaabea3bbef2838b	GCF_000777675.1	EXACT_VERSION_RESOLVED	VALIDATED	source_objects/GCF_000777675.1	1936671	cae84c734d0e2fcfcb03a8185021e1d241696b46b53aba532c885678b8e2a613	ncbi_dataset/data/GCF_000777675.1/GCF_000777675.1_ASM77767v1_genomic.fna	4999487	96d625500c0f98586e48dc4aa3dd44b8ed2e547db7ac0550b72548d42fb09989	ncbi_dataset/data/GCF_000777675.1/genomic.gff	56fa34d88b77f0b11bc9e2f4b397b6f1e0537927547a8bb294b935f4a2db58a9	ALIASES_VALIDATED_NO_TRANSFORMED_GFF	canonical_objects/GCF_000777675.1	canonical_objects/GCF_000777675.1/GCF_000777675.1.pansn.fa.gz	1407328	e8e21c25c320c2ae3f4d4957a9c2d9c3e13903f0974642a54a06ab9f51ebbd13	198f42fa1fbd72d6055512b792a984e2deea49ee403195b8cae34bd73d05d063	24b99001351a99f6b1b22a04cc252936dcae0a9487e9588e218f1255e162782c	bea11c9628d66728a100b99ef5c269f7666cb1cbdbc2b05c781ae4dbb0df175e	2b31cd0d6f72613c4d1ff8047008c4e18f58a39c5ea13c39557acac89feaed28	38b3650f0660d7109ff7766e11d2eeba4634bbe50c3578150ceed93de444662f	102	4927547	INSUFFICIENT_FOR_RANGE_RESUME	.	.	1	0	2026-07-25T00:09:09.497437Z	591840b7654376919c50ca144cc73072d26fe634f058982285258bc5dd660460
77	asm-v1-131b25c56fa7a53a20f6acce	GCF_002109645.1	EXACT_VERSION_RESOLVED	VALIDATED	source_objects/GCF_002109645.1	1849696	34732352e1a55b5b0be292e095117814eb9f37ab802dd1f9979d3d0e1d57a9cb	ncbi_dataset/data/GCF_002109645.1/GCF_002109645.1_ASM210964v1_genomic.fna	4788172	2d8b0a88a8b1db7ebb3ca80a6bd91ab759f1b8adf9777dc4813b638f38a04ade	ncbi_dataset/data/GCF_002109645.1/genomic.gff	1dfade9748af58a3ec064a12afdbc7009593b184b737114db9f7ccbddbe3df45	ALIASES_VALIDATED_NO_TRANSFORMED_GFF	canonical_objects/GCF_002109645.1	canonical_objects/GCF_002109645.1/GCF_002109645.1.pansn.fa.gz	1340353	3df995c884804fc612af9145bed615b251aff1cfa55ded8dc2fc7c1e70472ea2	1c6a6a5e53c2cb2519e07b318ccf2c02dae687200f542dcacb5354288492dee7	b5782f826b33e87c98cfe600bd9582bd262c3a5e14e4aa9a78f66aa34fdeb545	8a95eda1dc2226ac660479f9dda07468688553cdd725b0f9d1c39edd149f5334	f47d782dd77677d6ba3196f02900ab966ee20b510455a0970e5c9b19bfe27267	195b460b9d2c6afc988fe04ae8de5a54a8f2f2ce9fd35d26f805a70a88c64f73	15	4727787	INSUFFICIENT_FOR_RANGE_RESUME	.	.	1	0	2026-07-25T00:09:11.547728Z	5fb3d102f3b472d831f2257877d17ac609451f3f12ff9c87250c050c32b9dfda
78	asm-v1-0811187b1ba0a0a2fd7ee853	GCF_003076715.1	EXACT_VERSION_RESOLVED	VALIDATED	source_objects/GCF_003076715.1	2046396	dc534cf0ac4d855ecfda0793c22afa46c3363e77999eac897da504ba1507e46f	ncbi_dataset/data/GCF_003076715.1/GCF_003076715.1_ASM307671v1_genomic.fna	5264094	e8107ffce89328fa3ebd5283782f469df57256436877c53ccaa561edaf6d8581	ncbi_dataset/data/GCF_003076715.1/genomic.gff	be45a5a8df23b1785016ffd92b725a4b580c1304ddf6d8fa32134571de38fa46	ALIASES_VALIDATED_NO_TRANSFORMED_GFF	canonical_objects/GCF_003076715.1	canonical_objects/GCF_003076715.1/GCF_003076715.1.pansn.fa.gz	1481966	5812721badfa8b5ebd1255342cc0edfc83e78dcc7dabb4839e5fcc928317077d	cb2b7417dcdec435ba9b2aeea7b232bfaa54aeb4cf8364b9162edca6114e2641	9e022f4ac0b95e6c86bc4c43543bad73473d536b2d310c52e26fef435137e114	3fe906a191ef8cbfcee3e970fe561363610b76ec2d6b9b4b2e0e4b095b3c855c	d884e31b0258434a1bf565bb43350a0fd79a195d38af260930673ab1ccad0c6c	058fc50e0735a9b38403a971a028c897d193d403f27bcd3fb01f1fe76fbe8d34	76	5192398	INSUFFICIENT_FOR_RANGE_RESUME	.	.	1	0	2026-07-25T00:09:14.860209Z	7b68e0443b9a4cc535a76ac39482e6adbbad9f6585c10e324b843c6f76818767
79	asm-v1-a6066364915f685488e5a06f	GCF_002518465.1	EXACT_VERSION_RESOLVED	VALIDATED	source_objects/GCF_002518465.1	1960572	17f758a6e3acbad8928213f48e3d82f8a342c488c94993c32fd2c81182a34a6c	ncbi_dataset/data/GCF_002518465.1/GCF_002518465.1_ASM251846v1_genomic.fna	5009103	abd67e4b0afc963bed09cb0cc99ef5b38ac6d511df52e1323ad3fbf0ae60630a	ncbi_dataset/data/GCF_002518465.1/genomic.gff	583813e5954cece9739fd32ce9ae1492e7e3ba5e93afabe3c6d54de8bf7206d6	ALIASES_VALIDATED_NO_TRANSFORMED_GFF	canonical_objects/GCF_002518465.1	canonical_objects/GCF_002518465.1/GCF_002518465.1.pansn.fa.gz	1406009	b54bd4616adbfe97e2cdf4d79f19c5b6499e117a977cfe8420188991b6f07511	53ab8f0aff79b8a6aee4f94eef51b4e4d476ef79d06e7ffc0f3e90a9492f8590	8ca9452f9931d8aca208e756e1dd0cc9d2850e86ef2de48f11122f683ca54d94	de4a54c5fe3ee90654704d48bc576bc4f880acf384987e9ec915ccc22a2111f3	ff86d4ee8a2e3e3f24cb490c2723aad440e22c665d260e1ddefb5215d36a5198	1240c737dc5c45cddd05af981865530ac68c52cf5a0a6d151f52624db13b448d	175	4925511	INSUFFICIENT_FOR_RANGE_RESUME	.	.	1	0	2026-07-25T00:09:17.348445Z	e298e096bcd179d5c29a210d3d6d3f1e5fc20acd908516c04059ae9e97c10827
80	asm-v1-1a6db70587c81767a83b4c01	GCF_000459215.1	EXACT_VERSION_RESOLVED	VALIDATED	source_objects/GCF_000459215.1	2105767	b768d94649845d22699ddb67ca845a091ec9987487095adf926604785555f8de	ncbi_dataset/data/GCF_000459215.1/GCF_000459215.1_Esch_coli_HVH_208_4-3112292_V1_genomic.fna	5446589	03527aa06b6c4730b804a195c7b10e9c2550b1702dc3cff4597cc854c6429d7b	ncbi_dataset/data/GCF_000459215.1/genomic.gff	6b956feb5402039335d1d2ec9c3a297da7eef0b879c7dd31840c4a715cdb0f42	ALIASES_VALIDATED_NO_TRANSFORMED_GFF	canonical_objects/GCF_000459215.1	canonical_objects/GCF_000459215.1/GCF_000459215.1.pansn.fa.gz	1523382	047351c88831fc4a6ff2b8e138f0cbddab8e4e7265c07bd578bfdc37e6c1f7b9	399f28f9910672274ec5b6aacc6186fe7b82a64b5175ba73e32ae0b7d5643df3	2dd0318f92f2da3c5307c5488950e027c78183c5c1e3af79ed17519ed214867c	a66096a8f02d274d9af644f575563ce69171d85cca1c4bc7dee2eaaf74079e93	eaabbb8b046963fa9318141ec8e6bf328bb32c732c392b0c1e931b762b40d54e	6a4b881f39c207c1da72e8d03a5ee0f8e7a5a36fec7b6854753f7b4c4797ad1a	14	5377926	INSUFFICIENT_FOR_RANGE_RESUME	.	.	1	0	2026-07-25T00:09:19.480700Z	c0f8f953df1f76965c7fd4bf0b94ad24641eabe79f28b08ac784a466ebd1a0b6
81	asm-v1-015b60cbe04a23c843a53259	GCF_900010055.1	EXACT_VERSION_RESOLVED	VALIDATED	source_objects/GCF_900010055.1	2111956	4f6c5f08955cbe2b84e7f852ca8d865358f382a2166006c65f43201e7c253172	ncbi_dataset/data/GCF_900010055.1/GCF_900010055.1_ED010_contigs_genomic.fna	5365068	9ca84f6dae33c8c4505366b54cb006f667694457326ff98346bd1c826bc730e9	ncbi_dataset/data/GCF_900010055.1/genomic.gff	ea174f1d4814e7c59bcf288aaade199e02bca479974e30a8d5329eceaaa911cc	ALIASES_VALIDATED_NO_TRANSFORMED_GFF	canonical_objects/GCF_900010055.1	canonical_objects/GCF_900010055.1/GCF_900010055.1.pansn.fa.gz	1524023	78e2911d25387097d561ec2ec55738a0c44126b7752e790d4e89062d2ef3cc39	d51516ed71c5661cec01318a0c6b267bbfae0fd3927f568ff2fb26d03dc61710	18629196373a6d7b15a7f8ae6db188267c692c77341ceaf7defc6bd59e8b64c9	44e5b62fdbb6ee3ea394111adc50288fa7e421012842c26e669268add8c696e7	d6939907d3ee9e83a80c59fc67ea387fad449c46f7c060eecc3fec3451a1ba05	bf819aca24c3724365656af878ce93df637bfbb9db2a7bfdba1aa7e8f3c250bd	307	5270484	INSUFFICIENT_FOR_RANGE_RESUME	.	.	1	0	2026-07-25T00:09:22.812441Z	a87e0004fad09f1175fa54deecb1641f81e6c811e82798d6b9211bf65f8ae85d
82	asm-v1-55b63d52e2d0b4376986fde8	GCF_002769075.1	EXACT_VERSION_RESOLVED	VALIDATED	source_objects/GCF_002769075.1	2220358	f99f8d351c2036fc063174e7e599aa0b50399da24ac70411e9dc65d21739558b	ncbi_dataset/data/GCF_002769075.1/GCF_002769075.1_ASM276907v1_genomic.fna	5649615	c15920fafea2d09b6b5b14658e81dfbc1adff5dac2cd92005513ad9f7df31228	ncbi_dataset/data/GCF_002769075.1/genomic.gff	729da45b4fd19ce7e4224860077f1cb1e40318f86b862edcdbe5e1cc06a631a7	ALIASES_VALIDATED_NO_TRANSFORMED_GFF	canonical_objects/GCF_002769075.1	canonical_objects/GCF_002769075.1/GCF_002769075.1.pansn.fa.gz	1590026	da61c3ebf1884d9c86207d18c032dabbdec92f2dc0388e6335b8375402001df5	b41133aa04ca625dc68662492f4ccdfc45f155ae88d481a8c0c72e640cab5d83	e314c528eb7222b51a5f0b131e7a8f5d9fefa1d0613e7f29e1e82ca36daaad3c	17ab32af862f7e5401fcc485d6326a1ad4ca2b16d30ee0465d93e316eb29b975	54e1e97f636ef7f87deb27178b59c0ef5ecdca7a7f09d6cf1db184055a0c97ef	88010d1b0b1448024ff92ca49adf1be632da653d14747a5e5ef3773cd91145bf	298	5553525	INSUFFICIENT_FOR_RANGE_RESUME	.	.	1	0	2026-07-25T00:09:26.069371Z	ca93ca584b4f5419687c4d87e61652e631a663c1932f6b3362ad98ba176ae208
83	asm-v1-2aca3a21673be9b7cfae16ad	GCF_009910015.1	EXACT_VERSION_RESOLVED	VALIDATED	source_objects/GCF_009910015.1	2170694	88b5dc50477f044faa61ff656665532b122ada9ac51b4dc1b583936f7eafaa76	ncbi_dataset/data/GCF_009910015.1/GCF_009910015.1_ASM991001v1_genomic.fna	5523394	64d09f1dfd52e46730fccf87df296e0521f0e09321a0dcba4b0ac71be73f4549	ncbi_dataset/data/GCF_009910015.1/genomic.gff	3a4c25ef959bb358df941d68a4b478ca162328d677ab9c7749e66739645afd44	ALIASES_VALIDATED_NO_TRANSFORMED_GFF	canonical_objects/GCF_009910015.1	canonical_objects/GCF_009910015.1/GCF_009910015.1.pansn.fa.gz	1567623	50339ca8ef11aa745db9d0ce04002039750a1db53b08b7cfb7c049318fa0754d	21ffe70a9d9779634ebd6e778bdaab7048debdf1bb4c3bf0618aec7c9195d35f	483c13c9a5a9b0c25b0a12c0cde6b3ccebabd4b1e789f9bacb61e595007e6bbf	f70d0a110198c94d727e8672b93940bf1785a3a16e08fd104c3dcb26dc349765	7c0c11278db83b1bab2467f1cbcd9dbc8b377845d575bb114bedb0079c42c148	c4af46f9454605af940f83e6f77f3aed941caa6e402651a3f5c34064599c98c4	355	5414819	INSUFFICIENT_FOR_RANGE_RESUME	.	.	1	0	2026-07-25T00:09:29.422914Z	f2bae05704b5e3c3f74a709cb6d85d004953bf42b034c5294011ced6c5fe6283
